Date,Open,High,Low,INR Gold Price per Troy,IND Inflation,Price
"Aug 22, 2016",67.138,67.37,67.095,89755.8,,67.202
"Aug 23, 2016",67.194,67.211,67.03,89987.8,,67.122
"Aug 24, 2016",67.153,67.295,67.087,89078.4,,67.167
"Aug 25, 2016",67.167,67.167,67,88576.6,,67.016
"Aug 26, 2016",67.014,67.161,66.831,88428.8,,67.136
"Aug 28, 2016",67.136,67.136,67.136,88428.8,,67.136
"Aug 29, 2016",67.137,67.215,67.06,88613.4,,67.113
"Aug 30, 2016",67.096,67.155,66.934,88390.2,,67.144
"Aug 31, 2016",67.148,67.155,66.92,87680.5,,66.973
"Sep 1, 2016",66.962,67.095,66.758,87730,,66.801
"Sep 2, 2016",66.833,66.897,66.617,88559.5,,66.795
"Sep 4, 2016",66.583,66.583,66.583,88559.5,,66.583
"Sep 5, 2016",66.65,66.665,66.435,88669.8,,66.47
"Sep 6, 2016",66.55,66.58,66.27,88977.3,,66.28
"Sep 7, 2016",66.37,66.506,66.31,89500.1,,66.478
"Sep 08, 2016",66.478,66.676,66.365,89221.9,,66.631
"Sep 09, 2016",66.653,66.895,66.46,88822.6,,66.895
"Sep 11, 2016",66.909,66.909,66.785,88822.6,,66.785
"Sep 12, 2016",66.85,66.995,66.727,88622.4,,66.738
"Sep 13, 2016",66.738,67.148,66.732,88558.8,,67.14
"Sep 14, 2016",67.131,67.132,66.786,88403.6,,66.798
"Sep 15, 2016",66.798,67.085,66.767,87790.8,,66.86
"Sep 16, 2016",66.863,67.12,66.775,87672.5,,67.075
"Sep 18, 2016",67.075,67.075,67.075,87672.5,,67.075
"Sep 19, 2016",67.076,67.08,66.87,88062.1,,66.98
"Sep 20, 2016",66.98,67.07,66.91,88054.1,,66.985
"Sep 21, 2016",66.988,67.145,66.738,88868.6,,66.744
"Sep 22, 2016",66.762,66.903,66.53,89338,,66.633
"Sep 23, 2016",66.635,66.75,66.593,89221,,66.707
"Sep 25, 2016",66.706,66.706,66.706,89221,,66.706
"Sep 26, 2016",66.707,66.805,66.547,89344.3,,66.613
"Sep 27, 2016",66.629,66.712,66.425,88205.7,,66.425
"Sep 28, 2016",66.47,66.548,66.346,87900,,66.349
"Sep 29, 2016",66.346,66.955,66.327,88157.8,,66.812
"Sep 30, 2016",66.802,66.873,66.51,88052,,66.556
"Oct 2, 2016",66.557,66.557,66.557,88052,,66.557
"Oct 03, 2016",66.555,66.61,66.43,87383.7,,66.546
"Oct 04, 2016",66.494,66.63,66.373,85371.5,,66.609
"Oct 05, 2016",66.613,66.675,66.505,84472.2,,66.572
"Oct 06, 2016",66.574,66.796,66.554,83656.3,,66.697
"Oct 07, 2016",66.696,66.89,66.535,83991.7,,66.602
"Oct 09, 2016",66.601,66.601,66.601,83991.7,,66.601
"Oct 10, 2016",66.602,66.62,66.473,83835.8,,66.492
"Oct 11, 2016",66.508,66.862,66.494,83433.1,,66.834
"Oct 12, 2016",66.819,66.885,66.73,83636.1,,66.812
"Oct 13, 2016",66.827,66.99,66.73,84383.1,,66.794
"Oct 14, 2016",66.794,66.91,66.64,83516.7,,66.717
"Oct 16, 2016",66.715,66.715,66.715,83516.7,,66.715
"Oct 17, 2016",66.718,66.9,66.715,83880.2,,66.789
"Oct 18, 2016",66.789,66.802,66.65,83916.9,,66.733
"Oct 19, 2016",66.74,66.775,66.61,84640.9,,66.645
"Oct 20, 2016",66.638,66.87,66.61,84971.6,,66.83
"Oct 21, 2016",66.852,67.005,66.76,84669,,66.926
"Oct 23, 2016",66.921,66.921,66.921,84669,,66.921
"Oct 24, 2016",66.921,66.935,66.766,84575.4,,66.845
"Oct 25, 2016",66.851,66.94,66.74,84856.2,,66.806
"Oct 26, 2016",66.812,66.9,66.758,84893.5,,66.863
"Oct 27, 2016",66.862,66.963,66.79,84655.1,,66.881
"Oct 28, 2016",66.894,66.934,66.691,85019.2,,66.778
"Oct 30, 2016",66.791,66.791,66.791,85019.2,,66.791
"Oct 31, 2016",66.779,66.8,66.65,84952.4,,66.686
"Nov 01, 2016",66.685,66.78,66.66,85987.9,,66.696
"Nov 02, 2016",66.695,66.87,66.63,87048.4,,66.762
"Nov 03, 2016",66.778,66.798,66.63,86835.2,,66.668
"Nov 04, 2016",66.665,66.805,66.65,86957.3,,66.796
"Nov 6, 2016",66.795,66.795,66.795,86957.3,,66.795
"Nov 7, 2016",66.795,66.805,66.676,85624.3,,66.745
"Nov 8, 2016",66.745,66.748,66.242,85436.6,,66.246
"Nov 9, 2016",66.261,66.945,66.242,85181.1,,66.515
"Nov 10, 2016",66.468,66.865,66.33,84401.5,,66.865
"Nov 11, 2016",67.301,67.565,66.985,83021.4,,67.565
"Nov 13, 2016",67.565,67.565,67.557,83021.4,,67.557
"Nov 14, 2016",67.52,67.786,67.46,81487.2,,67.785
"Nov 15, 2016",67.786,67.875,67.53,83072.2,,67.786
"Nov 16, 2016",67.785,68.12,67.618,83395.1,,67.999
"Nov 17, 2016",67.983,68.075,67.767,83173.6,,68.023
"Nov 18, 2016",68.03,68.25,67.94,82535.7,,68.191
"Nov 20, 2016",68.175,68.18,68.175,82535.7,,68.18
"Nov 21, 2016",68.185,68.293,68.02,82710.4,,68.228
"Nov 22, 2016",68.225,68.49,68.06,82657.3,,68.396
"Nov 23, 2016",68.395,68.881,68.36,81204.2,,68.784
"Nov 24, 2016",68.81,68.87,68.578,81538.4,,68.761
"Nov 25, 2016",68.755,68.761,68.3,81308.4,,68.519
"Nov 27, 2016",68.519,68.519,68.519,81308.4,,68.519
"Nov 28, 2016",68.519,68.81,68.355,81600.3,,68.579
"Nov 29, 2016",68.575,68.776,68.561,81495.5,,68.615
"Nov 30, 2016",68.615,68.71,68.368,80639.7,,68.598
"Dec 1, 2016",68.595,68.598,68.19,79437.1,,68.236
"Dec 2, 2016",68.235,68.393,68.01,80079.6,,68.031
"Dec 4, 2016",68.023,68.023,68.021,80079.6,,68.021
"Dec 5, 2016",68.021,68.275,68.015,79327.7,,68.025
"Dec 6, 2016",68.026,68.158,67.675,79636.7,,67.742
"Dec 7, 2016",67.738,67.98,67.425,79765.2,,67.438
"Dec 8, 2016",67.445,67.571,67.318,78858.5,,67.546
"Dec 9, 2016",67.41,67.64,67.368,78486.3,,67.47
"Dec 11, 2016",67.47,67.47,67.47,78486.3,,67.47
"Dec 12, 2016",67.471,67.649,67.37,77980.4,,67.431
"Dec 13, 2016",67.428,67.609,67.38,78235.7,,67.411
"Dec 14, 2016",67.425,67.605,67.4,78492.5,,67.475
"Dec 15, 2016",67.77,67.95,67.688,76466.6,,67.857
"Dec 16, 2016",67.855,67.88,67.738,76671.5,,67.855
"Dec 18, 2016",67.845,67.845,67.845,76671.5,,67.845
"Dec 19, 2016",67.85,67.9,67.708,77062.2,,67.844
"Dec 20, 2016",67.847,68.111,67.81,76580.2,,67.917
"Dec 21, 2016",67.917,67.97,67.77,76955,,67.837
"Dec 22, 2016",67.838,68.04,67.82,76954.4,,67.848
"Dec 23, 2016",67.845,67.95,67.74,76730.4,,67.837
"Dec 25, 2016",67.841,67.841,67.841,76730.4,,67.841
"Dec 26, 2016",67.841,67.863,67.705,76730.4,,67.76
"Dec 27, 2016",67.82,68.09,67.76,76991.2,,67.978
"Dec 28, 2016",67.977,68.261,67.955,77351.3,,68.233
"Dec 29, 2016",68.232,68.258,67.905,78047.2,,67.935
"Dec 30, 2016",67.935,68,67.85,77772.2,,67.955
"Jan 2, 2017",67.951,68.231,67.906,77772.2,,68.145
"Jan 3, 2017",68.147,68.438,68.045,78647.8,,68.26
"Jan 4, 2017",68.28,68.3,67.85,79294.2,,67.886
"Jan 5, 2017",67.895,68.013,67.73,79984.4,,67.743
"Jan 6, 2017",67.755,68.198,67.755,79928.3,,68.115
"Jan 9, 2017",68.116,68.305,68.07,80410.8,,68.1
"Jan 10, 2017",68.11,68.351,67.988,81058.5,,68.327
"Jan 11, 2017",68.37,68.546,68.223,80527.4,,68.312
"Jan 12, 2017",68.195,68.196,67.95,82033.8,,68.141
"Jan 13, 2017",68.15,68.29,68.097,81187.8,,68.18
"Jan 16, 2017",68.168,68.28,68.07,81954.4,,68.103
"Jan 17, 2017",68.103,68.158,67.855,82673.1,,67.862
"Jan 18, 2017",67.853,68.22,67.853,82671.6,,68.22
"Jan 19, 2017",68.222,68.319,68.069,81525.7,,68.1
"Jan 20, 2017",68.115,68.295,67.978,81835.5,,68.075
"Jan 23, 2017",68.081,68.233,68,82692.1,,68.051
"Jan 24, 2017",68.05,68.18,68.04,82938.6,,68.138
"Jan 25, 2017",68.137,68.2,67.97,81351.4,,67.988
"Jan 26, 2017",67.985,68.234,67.965,80990.6,,68.176
"Jan 27, 2017",68.191,68.255,68.015,80648.6,,68.105
"Jan 30, 2017",68.106,68.12,67.755,81080.6,,67.829
"Jan 31, 2017",67.844,67.918,67.455,82282.4,,67.515
"Feb 1, 2017",67.669,67.704,67.415,81291.5,,67.415
"Feb 2, 2017",67.385,67.51,67.21,82371.6,,67.21
"Feb 3, 2017",67.209,67.429,67.184,81789,,67.184
"Feb 6, 2017",67.225,67.255,67.145,82442.2,,67.195
"Feb 7, 2017",67.2,67.465,67.2,82938.6,,67.35
"Feb 8, 2017",67.385,67.385,67.05,83515.7,,67.05
"Feb 9, 2017",67.065,67.088,66.725,82766.6,,66.765
"Feb 10, 2017",66.851,67.021,66.801,82090.3,,66.854
"Feb 13, 2017",66.952,67.087,66.947,81884.6,,66.975
"Feb 14, 2017",66.925,67,66.805,82392.6,,66.835
"Feb 15, 2017",66.945,67.005,66.875,81906.2,,66.875
"Feb 16, 2017",66.96,67.135,66.915,83172.7,,67.08
"Feb 17, 2017",67.14,67.167,67,83226.2,,67.08
"Feb 20, 2017",67.07,67.07,66.905,82793.9,,66.905
"Feb 21, 2017",66.99,67.025,66.947,82519.6,,66.985
"Feb 22, 2017",67.007,67.067,66.927,82827.7,,66.95
"Feb 23, 2017",66.905,66.965,66.69,83397.1,,66.69
"Feb 24, 2017",66.656,66.705,66.615,83781.4,,66.645
"Feb 27, 2017",66.72,66.78,66.65,83933.8,,66.7
"Feb 28, 2017",66.765,66.835,66.645,83772.1,,66.725
"Mar 1, 2017",66.715,66.915,66.715,82889.7,,66.865
"Mar 2, 2017",66.782,66.808,66.69,82575.1,,66.785
"Mar 3, 2017",66.9,66.91,66.78,81945.5,,66.78
"Mar 6, 2017",66.8,66.8,66.66,82129,,66.675
"Mar 7, 2017",66.68,66.7,66.595,81120.1,,66.625
"Mar 8, 2017",66.633,66.77,66.63,80665.7,,66.765
"Mar 9, 2017",66.837,66.875,66.665,80537.2,,66.69
"Mar 10, 2017",66.745,66.745,66.555,80061.9,,66.555
"Mar 13, 2017",66.15,66.19,66.15,80165.1,,66.18
"Mar 14, 2017",66.225,66.265,65.75,79410.2,,65.775
"Mar 15, 2017",65.77,65.79,65.42,78755.1,,65.63
"Mar 16, 2017",65.405,65.535,65.255,80479.4,,65.385
"Mar 17, 2017",65.485,65.675,65.405,80520.3,,65.475
"Mar 20, 2017",65.425,65.495,65.315,80537.3,,65.345
"Mar 21, 2017",65.424,65.475,65.234,81002,,65.345
"Mar 22, 2017",65.585,65.59,65.395,81748.7,,65.455
"Mar 23, 2017",65.425,65.588,65.4,81767.4,,65.455
"Mar 24, 2017",65.505,65.545,65.385,81600.5,,65.425
"Mar 27, 2017",65.295,65.295,64.98,81860.2,,64.995
"Mar 28, 2017",65.11,65.135,65.04,81840.7,,65.045
"Mar 29, 2017",65.125,65.125,64.865,81218.3,,64.875
"Mar 30, 2017",64.85,64.99,64.85,81078.3,,64.86
"Mar 31, 2017",64.93,64.99,64.8,80834.3,,64.86
"Apr 3, 2017",64.825,65.11,64.785,81121.1,,64.985
"Apr 4, 2017",65.15,65.15,65.07,81797.5,,65.08
"Apr 5, 2017",65.075,65.175,64.875,80871.1,,64.875
"Apr 6, 2017",65.044,65.059,64.504,80961.6,,64.606
"Apr 7, 2017",64.599,64.744,64.154,81325.1,,64.27
"Apr 10, 2017",64.325,64.61,64.325,80684.5,,64.605
"Apr 11, 2017",64.575,64.695,64.41,80780.7,,64.555
"Apr 12, 2017",64.625,64.73,64.535,82440.8,,64.69
"Apr 13, 2017",64.455,64.493,64.272,82718.5,,64.445
"Apr 14, 2017",64.443,64.48,64.443,82718.5,,64.48
"Apr 17, 2017",64.44,64.55,64.305,82744.2,,64.48
"Apr 18, 2017",64.515,64.655,64.485,82594.6,,64.605
"Apr 19, 2017",64.575,64.665,64.525,82594.6,,64.665
"Apr 20, 2017",64.64,64.727,64.536,82826.9,,64.62
"Apr 21, 2017",64.66,64.69,64.565,82791.5,,64.65
"Apr 24, 2017",64.537,64.542,64.41,81804.9,,64.49
"Apr 25, 2017",64.425,64.425,64.215,81494.2,,64.33
"Apr 26, 2017",64.32,64.33,63.94,80890.9,,64.13
"Apr 27, 2017",64.065,64.175,63.985,80994.4,,64.115
"Apr 28, 2017",64.13,64.4,64.13,81470.7,,64.29
"May 1, 2017",64.285,64.285,64.255,81470.7,,64.255
"May 2, 2017",64.147,64.25,64.125,80625,,64.165
"May 3, 2017",64.14,64.2,64.115,80195.8,,64.165
"May 4, 2017",64.195,64.25,64.18,78835.8,,64.215
"May 5, 2017",64.235,64.395,64.235,79031.1,,64.315
"May 8, 2017",64.26,64.385,64.21,79066.9,,64.36
"May 9, 2017",64.44,64.705,64.44,78923.3,,64.68
"May 10, 2017",64.694,64.694,64.555,79088.2,,64.615
"May 11, 2017",64.595,64.595,64.35,78752.5,,64.405
"May 12, 2017",64.305,64.377,64.243,79218.6,,64.243
"May 15, 2017",64.13,64.18,64.025,79082.3,,64.065
"May 16, 2017",64.075,64.165,64.04,79096.8,,64.045
"May 17, 2017",64,64.175,63.99,80655.9,,64.13
"May 18, 2017",64.4,64.92,64.327,81442,,64.88
"May 19, 2017",64.725,65.025,64.565,80954.3,,64.565
"May 22, 2017",64.53,64.655,64.46,81249.3,,64.51
"May 23, 2017",64.685,64.92,64.655,81688.7,,64.895
"May 24, 2017",64.93,64.97,64.715,81129.5,,64.77
"May 25, 2017",64.578,64.65,64.48,81224.1,,64.555
"May 26, 2017",64.565,64.63,64.425,81507.2,,64.51
"May 29, 2017",64.485,64.595,64.455,81583.1,,64.54
"May 30, 2017",64.645,64.707,64.605,81617.8,,64.635
"May 31, 2017",64.605,64.605,64.46,81695.2,,64.51
"June 1, 2017",64.525,64.598,64.433,81636.6,,64.478
"June 2, 2017",64.345,64.52,64.345,82186.5,,64.415
"June 5, 2017",64.32,64.4,64.29,82375.7,,64.35
"June 6, 2017",64.34,64.485,64.315,83343.4,,64.43
"June 7, 2017",64.515,64.535,64.315,83029,,64.435
"June 8, 2017",64.41,64.43,64.208,81879.3,,64.25
"June 9, 2017",64.275,64.34,64.167,81391.7,,64.245
"June 12, 2017",64.35,64.49,64.32,81621,,64.48
"June 13, 2017",64.455,64.515,64.345,81241.3,,64.345
"June 14, 2017",64.335,64.367,64.235,81992,,64.235
"June 15, 2017",64.295,64.62,64.26,80840.1,,64.565
"June 16, 2017",64.69,64.75,64.405,80876,,64.465
"June 19, 2017",64.445,64.505,64.34,80387.1,,64.495
"June 20, 2017",64.485,64.54,64.412,80080,,64.54
"June 21, 2017",64.635,64.68,64.49,80152.4,,64.53
"June 22, 2017",64.545,64.63,64.455,80743.8,,64.605
"June 23, 2017",64.585,64.618,64.445,81005.2,,64.505
"June 26, 2017",64.465,64.465,64.435,80331.1,,64.435
"June 27, 2017",64.485,64.545,64.405,80591.3,,64.475
"Jun 28, 2017",64.575,64.66,64.51,80591.2,,64.525
"Jun 29, 2017",64.455,64.69,64.442,80315.5,,64.66
"Jun 30, 2017",64.73,64.84,64.575,80295.9,,64.62
"Jul 3, 2017",64.655,64.91,64.635,79727.6,,64.845
"Jul 4, 2017",64.805,64.897,64.705,79190.4,,64.79
"Jul 5, 2017",64.705,64.865,64.675,79063.2,,64.8
"Jul 6, 2017",64.755,64.808,64.705,79329.1,,64.725
"Jul 7, 2017",64.775,64.775,64.54,78532.5,,64.625
"Jul 10, 2017",64.585,64.597,64.475,78208.4,,64.475
"Jul 11, 2017",64.465,64.605,64.46,78203.5,,64.565
"Jul 12, 2017",64.535,64.6,64.475,78682.7,,64.475
"Jul 13, 2017",64.398,64.475,64.398,78542.9,,64.46
"Jul 14, 2017",64.488,64.525,64.424,79306.7,,64.424
"Jul 17, 2017",64.365,64.407,64.345,79439,,64.345
"Jul 18, 2017",64.37,64.415,64.316,79823.6,,64.316
"Jul 19, 2017",64.37,64.37,64.26,79901.3,,64.27
"Jul 20, 2017",64.345,64.46,64.325,79816.2,,64.375
"Jul 21, 2017",64.385,64.39,64.305,80317.6,,64.385
"Jul 24, 2017",64.415,64.465,64.3,80769.5,,64.395
"Jul 25, 2017",64.355,64.425,64.345,80763,,64.385
"Jul 26, 2017",64.472,64.487,64.355,80330.8,,64.355
"Jul 27, 2017",64.195,64.218,64.075,80842.8,,64.125
"Jul 28, 2017",64.195,64.245,64.11,81167,,64.115
"Jul 31, 2017",64.14,64.273,64.075,81314.9,,64.2
"Aug 1, 2017",64.105,64.145,64.045,81431.3,,64.095
"Aug 2, 2017",64.125,64.135,63.595,80777.7,,63.635
"Aug 3, 2017",63.645,63.72,63.575,80744.7,,63.705
"Aug 4, 2017",63.721,63.786,63.624,80027.4,,63.675
"Aug 7, 2017",63.73,63.865,63.668,80287.1,,63.84
"Aug 8, 2017",63.755,63.785,63.62,80300.9,,63.692
"Aug 9, 2017",63.785,63.86,63.715,81143.8,,63.86
"Aug 10, 2017",63.955,64.115,63.885,82272.2,,64.095
"Aug 11, 2017",64.23,64.27,64.1,82479.2,,64.14
"Aug 14, 2017",63.985,64.148,63.935,82217.9,,64.09
"Aug 15, 2017",64.11,64.12,64.11,81448.4,,64.12
"Aug 16, 2017",64.275,64.328,64.14,81658,,64.17
"Aug 17, 2017",64.17,64.17,64.17,82453.6,,64.17
"Aug 18, 2017",64.185,64.185,64.082,83089.9,,64.095
"Aug 21, 2017",64.075,64.157,64.015,82897.5,,64.11
"Aug 22, 2017",64.095,64.15,64.05,82357.3,,64.072
"Aug 23, 2017",64.045,64.147,64.045,82500,,64.045
"Aug 24, 2017",64.04,64.09,64.005,82544.3,,64.045
"Aug 25, 2017",64.055,64.065,64.005,82307.4,,64.005
"Aug 28, 2017",63.89,63.93,63.855,82133.9,,63.905
"Aug 29, 2017",63.955,64.037,63.925,84420,,64.015
"Aug 30, 2017",63.975,64.02,63.875,83698.2,,63.99
"Aug 31, 2017",64.035,64.06,63.895,83855.2,,63.935
"Sep 1, 2017",63.925,64.055,63.875,84535.1,,64.025
"Sep 4, 2017",63.945,64.178,63.935,85400,,64.04
"Sep 5, 2017",64.105,64.162,64.08,85633.8,,64.105
"Sep 6, 2017",64.105,64.262,64.06,85782.9,,64.06
"Sep 7, 2017",64.042,64.055,63.98,86041.1,,64.015
"Sep 8, 2017",63.87,63.96,63.78,85937.9,,63.785
"Sep 11, 2017",63.905,63.94,63.838,85275.4,,63.935
"Sep 12, 2017",63.985,64.055,63.935,84942.1,,64.031
"Sep 13, 2017",63.99,64.05,63.97,84961.5,,64.01
"Sep 14, 2017",64.168,64.172,64.062,84887.1,,64.123
"Sep 15, 2017",64.145,64.145,64.042,84819.5,,64.11
"Sep 18, 2017",64.055,64.168,64.002,84135.1,,64.158
"Sep 19, 2017",64.19,64.35,64.13,84215.5,,64.3
"Sep 20, 2017",64.245,64.435,64.245,84283.8,,64.293
"Sep 21, 2017",64.515,64.855,64.45,83728.1,,64.81
"Sep 22, 2017",64.805,65.155,64.755,83890.1,,64.795
"Sep 25, 2017",64.845,65.175,64.725,84232.6,,65.127
"Sep 26, 2017",65.245,65.49,65.155,85003.8,,65.46
"Sep 27, 2017",65.365,65.755,65.345,84258.7,,65.715
"Sep 28, 2017",65.835,65.9,65.47,84094.7,,65.47
"Sep 29, 2017",65.352,65.465,65.235,83812.1,,65.31
"Oct 2, 2017",65.31,65.31,65.31,83198.1,,65.31
"Oct 3, 2017",65.595,65.637,65.465,83244.6,,65.485
"Oct 4, 2017",65.345,65.385,64.95,82807.1,,65.03
"Oct 5, 2017",65.095,65.195,64.975,82941.3,,65.145
"Oct 6, 2017",65.2,65.405,65.2,82442.2,,65.4
"Oct 9, 2017",65.375,65.43,65.275,83599.9,,65.355
"Oct 10, 2017",65.355,65.38,65.205,84270.3,,65.25
"Oct 11, 2017",65.26,65.325,65.13,84004.3,,65.16
"Oct 12, 2017",65.16,65.165,65.035,83982.6,,65.06
"Oct 13, 2017",64.955,64.965,64.7,84360.6,,64.7
"Oct 16, 2017",64.745,64.77,64.69,84385.4,,64.7
"Oct 17, 2017",64.795,65.04,64.795,83425.2,,65.03
"Oct 18, 2017",64.995,65.17,64.965,83358.6,,65.055
"Oct 19, 2017",65.033,65.08,64.995,83762.3,,64.995
"Oct 20, 2017",65,65.045,64.995,83423.7,,65.04
"Oct 23, 2017",65.075,65.115,64.98,82873.3,,65.023
"Oct 24, 2017",64.98,65.125,64.9,83059.4,,65.09
"Oct 25, 2017",65.145,65.2,64.885,82816,,64.925
"Oct 26, 2017",64.785,64.92,64.73,82570.5,,64.84
"Oct 27, 2017",65.025,65.11,64.965,82355.7,,65.04
"Oct 30, 2017",64.89,64.96,64.8,82486,,64.86
"Oct 31, 2017",64.84,64.85,64.73,82269.2,,64.75
"Nov 1, 2017",64.705,64.705,64.51,82486.5,,64.565
"Nov 2, 2017",64.535,64.675,64.475,82711.5,,64.575
"Nov 3, 2017",64.58,64.65,64.52,81843.7,,64.56
"Nov 6, 2017",64.665,64.742,64.625,82228.8,,64.625
"Nov 7, 2017",64.66,65.07,64.615,82931.5,,65.06
"Nov 8, 2017",65.135,65.165,64.92,83418.3,,64.92
"Nov 9, 2017",64.945,65.002,64.852,83467,,64.975
"Nov 10, 2017",65.09,65.208,65.005,83659.3,,65.19
"Nov 13, 2017",65.37,65.535,65.267,83603.5,,65.44
"Nov 14, 2017",65.32,65.55,65.292,83365.2,,65.41
"Nov 15, 2017",65.44,65.44,65.155,83647.5,,65.27
"Nov 16, 2017",65.285,65.39,65.125,83544,,65.295
"Nov 17, 2017",64.647,65.072,64.625,83563,,65.015
"Nov 20, 2017",64.975,65.125,64.975,83725.2,,65.1
"Nov 21, 2017",65.09,65.125,64.88,83303.8,,64.88
"Nov 22, 2017",64.78,64.965,64.72,83572.9,,64.88
"Nov 23, 2017",64.815,64.897,64.57,83419.5,,64.57
"Nov 24, 2017",64.59,64.752,64.555,83484,,64.68
"Nov 27, 2017",64.715,64.828,64.477,83598.7,,64.477
"Nov 28, 2017",64.54,64.613,64.37,83230.6,,64.41
"Nov 29, 2017",64.42,64.52,64.28,82633.4,,64.36
"Nov 30, 2017",64.55,64.635,64.41,82547.3,,64.49
"Dec 1, 2017",64.505,64.52,64.49,82244.2,,64.52
"Dec 4, 2017",64.56,64.56,64.29,82005.4,,64.38
"Dec 5, 2017",64.3,64.468,64.23,81541.8,,64.36
"Dec 6, 2017",64.445,64.555,64.398,81539.5,,64.53
"Dec 7, 2017",64.51,64.61,64.49,81046.3,,64.57
"Dec 8, 2017",64.565,64.59,64.435,80624.7,,64.48
"Dec 11, 2017",64.455,64.455,64.315,80269.7,,64.355
"Dec 12, 2017",64.42,64.53,64.4,79926.4,,64.41
"Dec 13, 2017",64.54,64.56,64.425,80088.8,,64.46
"Dec 14, 2017",64.36,64.375,64.255,80492.5,,64.34
"Dec 15, 2017",64.14,64.175,64.015,80429.3,,64.08
"Dec 18, 2017",64.16,64.73,64.09,80924.2,,64.21
"Dec 19, 2017",64.23,64.23,63.945,80755.3,,64.06
"Dec 20, 2017",64.01,64.13,64.005,81041.8,,64.115
"Dec 21, 2017",64.02,64.14,64.01,81027.6,,64.02
"Dec 22, 2017",64.06,64.09,64.02,81022.9,,64.02
"Dec 25, 2017",64.02,64.02,64.02,81022.9,,64.02
"Dec 26, 2017",64.04,64.125,64.028,81070.3,,64.05
"Dec 27, 2017",64.075,64.185,64.075,82087.9,,64.12
"Dec 28, 2017",64.13,64.28,64.078,82761.2,,64.08
"Dec 29, 2017",64.055,64.07,63.79,82401.3,,63.84
"Jan 1, 2018",63.855,63.865,63.635,82401.3,,63.68
"Jan 2, 2018",63.7,63.77,63.44,83245.3,,63.46
"Jan 3, 2018",63.555,63.575,63.45,83548.7,,63.505
"Jan 4, 2018",63.595,63.615,63.365,83334.4,,63.4
"Jan 5, 2018",63.36,63.425,63.323,83462.8,,63.34
"Jan 8, 2018",63.335,63.53,63.245,83674.9,,63.475
"Jan 9, 2018",63.485,63.73,63.425,83495.9,,63.67
"Jan 10, 2018",63.69,63.855,63.56,83944.3,,63.63
"Jan 11, 2018",63.66,63.828,63.648,84228.7,,63.69
"Jan 12, 2018",63.6,63.73,63.49,84417.6,,63.61
"Jan 15, 2018",63.46,63.515,63.335,84983.8,,63.515
"Jan 16, 2018",63.61,64.13,63.6,85426.4,,64.02
"Jan 17, 2018",64.08,64.08,63.772,85296.3,,63.885
"Jan 18, 2018",63.86,63.95,63.755,85046,,63.87
"Jan 19, 2018",63.68,63.87,63.635,85149.8,,63.83
"Jan 22, 2018",63.89,64.01,63.725,85084.8,,63.89
"Jan 23, 2018",63.91,63.91,63.75,85064.2,,63.76
"Jan 24, 2018",63.74,63.74,63.63,86195.1,,63.66
"Jan 25, 2018",63.515,63.64,63.455,86151.1,,63.515
"Jan 26, 2018",63.525,63.62,63.515,86036.6,,63.59
"Jan 29, 2018",63.61,63.625,63.49,85386.5,,63.6
"Jan 30, 2018",63.7,63.815,63.595,85586.1,,63.69
"Jan 31, 2018",63.68,63.752,63.55,85550.2,,63.55
"Feb 1, 2018",63.65,64.065,63.56,85641.8,,63.98
"Feb 2, 2018",64.125,64.2,63.74,85285.1,,64.13
"Feb 5, 2018",64.24,64.24,64.01,85420.4,,64.14
"Feb 6, 2018",64.36,64.405,64.1,85474.2,,64.23
"Feb 7, 2018",64.22,64.312,64.045,85151.8,,64.28
"Feb 8, 2018",64.39,64.39,64.15,84537.4,,64.3
"Feb 9, 2018",64.425,64.438,64.285,84659.2,,64.375
"Feb 12, 2018",64.29,64.35,64.24,85055.3,,64.28
"Feb 13, 2018",64.275,64.275,64.265,85251.5,,64.265
"Feb 14, 2018",64.155,64.192,64.045,85615.2,,64.1
"Feb 15, 2018",63.96,63.98,63.875,86467.2,,63.9
"Feb 16, 2018",63.875,64.23,63.815,86777.8,,64.215
"Feb 19, 2018",64.25,64.25,64.25,86424.8,,64.25
"Feb 20, 2018",64.51,64.863,64.42,86812.2,,64.86
"Feb 21, 2018",64.905,64.945,64.713,86144.9,,64.805
"Feb 22, 2018",65.065,65.105,64.955,86356,,64.975
"Feb 23, 2018",64.96,64.96,64.695,85931.6,,64.71
"Feb 26, 2018",64.66,64.84,64.63,86284.1,,64.77
"Feb 27, 2018",64.82,64.97,64.77,86006.4,,64.92
"Feb 28, 2018",65.15,65.32,65.05,85853,,65.21
"Mar 1, 2018",65.21,65.252,65.11,85298,,65.23
"Mar 2, 2018",65.21,65.27,65.2,86247,,65.22
"Mar 5, 2018",65.055,65.16,64.93,85982.8,,65.025
"Mar 6, 2018",64.945,65.12,64.905,86647.5,,64.905
"Mar 7, 2018",64.905,65.01,64.86,86258.1,,64.88
"Mar 8, 2018",64.905,65.165,64.885,85980.6,,65.105
"Mar 9, 2018",65.125,65.195,65.045,86050.3,,65.125
"Mar 12, 2018",64.965,65.07,64.957,85781.3,,64.985
"Mar 13, 2018",64.985,65.01,64.845,85816.7,,64.855
"Mar 14, 2018",64.89,65.062,64.82,85825.6,,64.84
"Mar 15, 2018",64.925,64.993,64.81,85606.7,,64.99
"Mar 16, 2018",64.99,64.99,64.85,85130.3,,64.99
