,Date,Price,Open,High,Low,Change %,USA Inflation
373,2017-05-19,64.565,64.725,65.025,64.565,-0.49%,1.8748779999999998
374,2017-05-18,64.88,64.4,64.92,64.327,1.17%,1.8748779999999998
375,2017-05-17,64.13,64.0,64.175,63.99,0.13%,1.8748779999999998
376,2017-05-16,64.045,64.075,64.165,64.04,-0.03%,1.8748779999999998
377,2017-05-15,64.065,64.13,64.18,64.025,-0.28%,1.8748779999999998
378,2017-05-12,64.243,64.305,64.377,64.243,-0.25%,1.8748779999999998
379,2017-05-11,64.405,64.595,64.595,64.35,-0.33%,1.8748779999999998
380,2017-05-10,64.615,64.694,64.694,64.555,-0.10%,1.8748779999999998
381,2017-05-09,64.68,64.44,64.705,64.44,0.50%,1.8748779999999998
382,2017-05-08,64.36,64.26,64.385,64.21,0.07%,1.8748779999999998
383,2017-05-05,64.315,64.235,64.395,64.235,0.16%,1.8748779999999998
384,2017-05-04,64.215,64.195,64.25,64.18,0.08%,1.8748779999999998
385,2017-05-03,64.165,64.14,64.2,64.115,0.00%,1.8748779999999998
386,2017-05-02,64.165,64.14699999999999,64.25,64.125,-0.14%,1.8748779999999998
387,2017-05-01,64.255,64.285,64.285,64.255,-0.05%,1.8748779999999998
388,2017-04-28,64.29,64.13,64.4,64.13,0.27%,2.1996900000000004
389,2017-04-27,64.115,64.065,64.175,63.985,-0.02%,2.1996900000000004
390,2017-04-26,64.13,64.32,64.33,63.94,-0.31%,2.1996900000000004
391,2017-04-25,64.33,64.425,64.425,64.215,-0.25%,2.1996900000000004
392,2017-04-24,64.49,64.53699999999999,64.542,64.41,-0.25%,2.1996900000000004
393,2017-04-21,64.65,64.66,64.69,64.565,0.05%,2.1996900000000004
394,2017-04-20,64.62,64.64,64.727,64.536,-0.07%,2.1996900000000004
395,2017-04-19,64.665,64.575,64.665,64.525,0.09%,2.1996900000000004
396,2017-04-18,64.605,64.515,64.655,64.485,0.19%,2.1996900000000004
397,2017-04-17,64.48,64.44,64.55,64.305,0.00%,2.1996900000000004
398,2017-04-14,64.48,64.443,64.48,64.443,0.05%,2.1996900000000004
399,2017-04-13,64.445,64.455,64.493,64.27199999999999,-0.38%,2.1996900000000004
400,2017-04-12,64.69,64.625,64.73,64.535,0.21%,2.1996900000000004
401,2017-04-11,64.555,64.575,64.695,64.41,-0.08%,2.1996900000000004
402,2017-04-10,64.605,64.325,64.61,64.325,0.52%,2.1996900000000004
403,2017-04-07,64.27,64.59899999999999,64.744,64.154,-0.52%,2.1996900000000004
404,2017-04-06,64.60600000000001,65.044,65.059,64.50399999999999,-0.41%,2.1996900000000004
405,2017-04-05,64.875,65.075,65.175,64.875,-0.31%,2.1996900000000004
406,2017-04-04,65.08,65.15,65.15,65.07,0.15%,2.1996900000000004
407,2017-04-03,64.985,64.825,65.11,64.785,0.19%,2.1996900000000004
408,2017-03-31,64.86,64.93,64.99,64.8,0.00%,2.3806119999999997
409,2017-03-30,64.86,64.85,64.99,64.85,-0.02%,2.3806119999999997
410,2017-03-29,64.875,65.125,65.125,64.865,-0.26%,2.3806119999999997
411,2017-03-28,65.045,65.11,65.135,65.04,0.08%,2.3806119999999997
412,2017-03-27,64.995,65.295,65.295,64.98,-0.66%,2.3806119999999997
413,2017-03-24,65.425,65.505,65.545,65.385,-0.05%,2.3806119999999997
414,2017-03-23,65.455,65.425,65.58800000000001,65.4,0.00%,2.3806119999999997
415,2017-03-22,65.455,65.585,65.59,65.395,0.17%,2.3806119999999997
416,2017-03-21,65.345,65.42399999999999,65.475,65.234,0.00%,2.3806119999999997
417,2017-03-20,65.345,65.425,65.495,65.315,-0.20%,2.3806119999999997
418,2017-03-17,65.475,65.485,65.675,65.405,0.14%,2.3806119999999997
419,2017-03-16,65.385,65.405,65.535,65.255,-0.37%,2.3806119999999997
420,2017-03-15,65.63,65.77,65.79,65.42,-0.22%,2.3806119999999997
421,2017-03-14,65.775,66.225,66.265,65.75,-0.61%,2.3806119999999997
422,2017-03-13,66.18,66.15,66.19,66.15,-0.56%,2.3806119999999997
423,2017-03-10,66.555,66.745,66.745,66.555,-0.20%,2.3806119999999997
424,2017-03-09,66.69,66.837,66.875,66.665,-0.11%,2.3806119999999997
425,2017-03-08,66.765,66.633,66.77,66.63,0.21%,2.3806119999999997
426,2017-03-07,66.625,66.68,66.7,66.595,-0.07%,2.3806119999999997
427,2017-03-06,66.675,66.8,66.8,66.66,-0.16%,2.3806119999999997
428,2017-03-03,66.78,66.9,66.91,66.78,-0.01%,2.3806119999999997
429,2017-03-02,66.785,66.782,66.808,66.69,-0.12%,2.3806119999999997
430,2017-03-01,66.865,66.715,66.915,66.715,0.21%,2.3806119999999997
431,2017-02-28,66.725,66.765,66.835,66.645,0.04%,2.7379580000000003
432,2017-02-27,66.7,66.72,66.78,66.65,0.08%,2.7379580000000003
433,2017-02-24,66.645,66.656,66.705,66.615,-0.07%,2.7379580000000003
434,2017-02-23,66.69,66.905,66.965,66.69,-0.39%,2.7379580000000003
435,2017-02-22,66.95,67.007,67.067,66.92699999999999,-0.05%,2.7379580000000003
436,2017-02-21,66.985,66.99,67.025,66.947,0.12%,2.7379580000000003
437,2017-02-20,66.905,67.07,67.07,66.905,-0.26%,2.7379580000000003
438,2017-02-17,67.08,67.14,67.167,67.0,0.00%,2.7379580000000003
439,2017-02-16,67.08,66.96,67.135,66.915,0.31%,2.7379580000000003
440,2017-02-15,66.875,66.945,67.005,66.875,0.06%,2.7379580000000003
441,2017-02-14,66.835,66.925,67.0,66.805,-0.21%,2.7379580000000003
442,2017-02-13,66.975,66.952,67.087,66.947,0.18%,2.7379580000000003
443,2017-02-10,66.854,66.851,67.021,66.801,0.13%,2.7379580000000003
444,2017-02-09,66.765,67.065,67.08800000000001,66.725,-0.43%,2.7379580000000003
445,2017-02-08,67.05,67.385,67.385,67.05,-0.45%,2.7379580000000003
446,2017-02-07,67.35,67.2,67.465,67.2,0.23%,2.7379580000000003
447,2017-02-06,67.195,67.225,67.255,67.145,0.02%,2.7379580000000003
448,2017-02-03,67.184,67.209,67.429,67.184,-0.04%,2.7379580000000003
449,2017-02-02,67.21,67.385,67.51,67.21,-0.30%,2.7379580000000003
450,2017-02-01,67.415,67.669,67.704,67.415,-0.15%,2.7379580000000003
451,2017-01-31,67.515,67.844,67.918,67.455,-0.46%,2.5000419999999997
452,2017-01-30,67.829,68.10600000000001,68.12,67.755,-0.41%,2.5000419999999997
453,2017-01-27,68.105,68.191,68.255,68.015,-0.10%,2.5000419999999997
454,2017-01-26,68.176,67.985,68.234,67.965,0.28%,2.5000419999999997
455,2017-01-25,67.988,68.137,68.2,67.97,-0.22%,2.5000419999999997
456,2017-01-24,68.138,68.05,68.18,68.04,0.13%,2.5000419999999997
457,2017-01-23,68.051,68.081,68.233,68.0,-0.04%,2.5000419999999997
458,2017-01-20,68.075,68.115,68.295,67.97800000000001,-0.04%,2.5000419999999997
459,2017-01-19,68.1,68.222,68.319,68.069,-0.18%,2.5000419999999997
460,2017-01-18,68.22,67.85300000000001,68.22,67.85300000000001,0.53%,2.5000419999999997
461,2017-01-17,67.862,68.10300000000001,68.158,67.855,-0.35%,2.5000419999999997
462,2017-01-16,68.10300000000001,68.168,68.28,68.07,-0.11%,2.5000419999999997
463,2017-01-13,68.18,68.15,68.29,68.097,0.06%,2.5000419999999997
464,2017-01-12,68.141,68.195,68.196,67.95,-0.25%,2.5000419999999997
465,2017-01-11,68.312,68.37,68.546,68.223,-0.02%,2.5000419999999997
466,2017-01-10,68.327,68.11,68.351,67.988,0.33%,2.5000419999999997
467,2017-01-09,68.1,68.116,68.305,68.07,-0.02%,2.5000419999999997
468,2017-01-06,68.115,67.755,68.19800000000001,67.755,0.55%,2.5000419999999997
469,2017-01-05,67.743,67.895,68.013,67.73,-0.21%,2.5000419999999997
470,2017-01-04,67.88600000000001,68.28,68.3,67.85,-0.55%,2.5000419999999997
471,2017-01-03,68.26,68.14699999999999,68.438,68.045,0.17%,2.5000419999999997
472,2017-01-02,68.145,67.95100000000001,68.23100000000001,67.906,0.28%,2.5000419999999997
473,2016-12-30,67.955,67.935,68.0,67.85,0.03%,2.074622
474,2016-12-29,67.935,68.232,68.258,67.905,-0.44%,2.074622
475,2016-12-28,68.233,67.977,68.26100000000001,67.955,0.38%,2.074622
476,2016-12-27,67.97800000000001,67.82,68.09,67.76,0.32%,2.074622
477,2016-12-26,67.76,67.84100000000001,67.863,67.705,-0.12%,2.074622
478,2016-12-25,67.84100000000001,67.84100000000001,67.84100000000001,67.84100000000001,0.01%,2.074622
479,2016-12-23,67.837,67.845,67.95,67.74,-0.02%,2.074622
480,2016-12-22,67.848,67.83800000000001,68.04,67.82,0.02%,2.074622
481,2016-12-21,67.837,67.917,67.97,67.77,-0.12%,2.074622
482,2016-12-20,67.917,67.847,68.111,67.81,0.11%,2.074622
483,2016-12-19,67.844,67.85,67.9,67.708,-0.00%,2.074622
484,2016-12-18,67.845,67.845,67.845,67.845,-0.01%,2.074622
485,2016-12-16,67.855,67.855,67.88,67.738,-0.00%,2.074622
486,2016-12-15,67.857,67.77,67.95,67.688,0.57%,2.074622
487,2016-12-14,67.475,67.425,67.605,67.4,0.09%,2.074622
488,2016-12-13,67.411,67.428,67.609,67.38,-0.03%,2.074622
489,2016-12-12,67.431,67.471,67.649,67.37,-0.06%,2.074622
490,2016-12-11,67.47,67.47,67.47,67.47,0.00%,2.074622
491,2016-12-09,67.47,67.41,67.64,67.368,-0.11%,2.074622
492,2016-12-08,67.546,67.445,67.571,67.318,0.16%,2.074622
493,2016-12-07,67.438,67.738,67.98,67.425,-0.45%,2.074622
494,2016-12-06,67.742,68.02600000000001,68.158,67.675,-0.42%,2.074622
495,2016-12-05,68.025,68.021,68.275,68.015,0.01%,2.074622
496,2016-12-04,68.021,68.023,68.023,68.021,-0.01%,2.074622
497,2016-12-02,68.031,68.235,68.393,68.01,-0.30%,2.074622
498,2016-12-01,68.236,68.595,68.598,68.19,-0.53%,2.074622
499,2016-11-30,68.598,68.615,68.71,68.368,-0.02%,1.692537
500,2016-11-29,68.615,68.575,68.77600000000001,68.561,0.05%,1.692537
501,2016-11-28,68.579,68.51899999999999,68.81,68.355,0.09%,1.692537
502,2016-11-27,68.51899999999999,68.51899999999999,68.51899999999999,68.51899999999999,0.00%,1.692537
503,2016-11-25,68.51899999999999,68.755,68.76100000000001,68.3,-0.35%,1.692537
504,2016-11-24,68.76100000000001,68.81,68.87,68.578,-0.03%,1.692537
505,2016-11-23,68.78399999999999,68.395,68.881,68.36,0.57%,1.692537
506,2016-11-22,68.396,68.225,68.49,68.06,0.25%,1.692537
507,2016-11-21,68.22800000000001,68.185,68.293,68.02,0.07%,1.692537
508,2016-11-20,68.18,68.175,68.18,68.175,-0.02%,1.692537
509,2016-11-18,68.191,68.03,68.25,67.94,0.25%,1.692537
510,2016-11-17,68.023,67.983,68.075,67.767,0.04%,1.692537
511,2016-11-16,67.999,67.785,68.12,67.618,0.31%,1.692537
512,2016-11-15,67.786,67.786,67.875,67.53,0.00%,1.692537
513,2016-11-14,67.785,67.52,67.786,67.46,0.34%,1.692537
514,2016-11-13,67.557,67.565,67.565,67.557,-0.01%,1.692537
515,2016-11-11,67.565,67.301,67.565,66.985,1.05%,1.692537
516,2016-11-10,66.865,66.468,66.865,66.33,0.53%,1.692537
517,2016-11-09,66.515,66.26100000000001,66.945,66.242,0.41%,1.692537
518,2016-11-08,66.24600000000001,66.745,66.748,66.242,-0.75%,1.692537
519,2016-11-07,66.745,66.795,66.805,66.676,-0.08%,1.692537
520,2016-11-06,66.795,66.795,66.795,66.795,-0.00%,1.692537
521,2016-11-04,66.796,66.665,66.805,66.65,0.19%,1.692537
522,2016-11-03,66.668,66.778,66.798,66.63,-0.14%,1.692537
523,2016-11-02,66.762,66.695,66.87,66.63,0.10%,1.692537
524,2016-11-01,66.696,66.685,66.78,66.66,0.01%,1.692537
525,2016-10-31,66.686,66.779,66.8,66.65,-0.16%,1.635988
526,2016-10-30,66.791,66.791,66.791,66.791,0.02%,1.635988
527,2016-10-28,66.778,66.89399999999999,66.934,66.691,-0.15%,1.635988
528,2016-10-27,66.881,66.862,66.96300000000001,66.79,0.03%,1.635988
529,2016-10-26,66.863,66.812,66.9,66.758,0.09%,1.635988
530,2016-10-25,66.806,66.851,66.94,66.74,-0.06%,1.635988
531,2016-10-24,66.845,66.921,66.935,66.766,-0.11%,1.635988
532,2016-10-23,66.921,66.921,66.921,66.921,-0.01%,1.635988
533,2016-10-21,66.926,66.852,67.005,66.76,0.14%,1.635988
