,Date,Open,INR Gold Price per Troy,IND Inflation,USA Inflation,Foreign direct investment net inflows (% of GDP) - IND,Foreign direct investment net inflows (% of GDP),Today Price
1078,2014-02-19,62.2,82171.4,6.726458,1.126349,1.695658786,1.445155213,62.24
1079,2014-02-20,62.38,81943.1,6.726458,1.126349,1.695658786,1.445155213,62.24
1080,2014-02-21,62.19,82140.7,6.726458,1.126349,1.695658786,1.445155213,62.14
1081,2014-02-24,62.105,82814.6,6.726458,1.126349,1.695658786,1.445155213,62.075
1082,2014-02-25,61.985,82997.9,6.726458,1.126349,1.695658786,1.445155213,61.985
1083,2014-02-26,61.965,82588.5,6.726458,1.126349,1.695658786,1.445155213,61.985
1084,2014-02-27,61.995,82619.5,6.726458,1.126349,1.695658786,1.445155213,61.995
1085,2014-02-28,62.105,82216.5,6.726458,1.126349,1.695658786,1.445155213,61.795
1086,2014-03-03,61.955,83709.5,6.696429,1.512203,1.695658786,1.445155213,62.045
1087,2014-03-04,62.135,82681.1,6.696429,1.512203,1.695658786,1.445155213,61.905
1088,2014-03-05,61.905,82486.2,6.696429,1.512203,1.695658786,1.445155213,61.755
1089,2014-03-06,61.535,82396.6,6.696429,1.512203,1.695658786,1.445155213,61.115
1090,2014-03-07,61.015,81577.1,6.696429,1.512203,1.695658786,1.445155213,61.085
1091,2014-03-10,61.255,81816,6.696429,1.512203,1.695658786,1.445155213,60.845
1092,2014-03-11,60.885,82006.8,6.696429,1.512203,1.695658786,1.445155213,60.945
1093,2014-03-12,60.945,83554.8,6.696429,1.512203,1.695658786,1.445155213,61.22
1094,2014-03-13,61.025,83685.4,6.696429,1.512203,1.695658786,1.445155213,61.175
1095,2014-03-14,61.415,84713.5,6.696429,1.512203,1.695658786,1.445155213,61.205
1096,2014-03-17,61.13,84315.9,6.696429,1.512203,1.695658786,1.445155213,61.09
1097,2014-03-18,61.035,82817.7,6.696429,1.512203,1.695658786,1.445155213,61.115
1098,2014-03-19,61.085,81624.7,6.696429,1.512203,1.695658786,1.445155213,60.975
1099,2014-03-20,61.39,81285.4,6.696429,1.512203,1.695658786,1.445155213,61.34
1100,2014-03-21,61.195,81549.4,6.696429,1.512203,1.695658786,1.445155213,60.9
1101,2014-03-24,60.855,79700.1,6.696429,1.512203,1.695658786,1.445155213,60.78
1102,2014-03-25,60.605,79440.5,6.696429,1.512203,1.695658786,1.445155213,60.485
1103,2014-03-26,60.305,78409.5,6.696429,1.512203,1.695658786,1.445155213,60.145
1104,2014-03-27,60.245,78038.6,6.696429,1.512203,1.695658786,1.445155213,60.245
1105,2014-03-28,60.19,77325.7,6.696429,1.512203,1.695658786,1.445155213,59.89
1106,2014-03-31,59.91,77146.5,6.696429,1.512203,1.695658786,1.445155213,60.015
1107,2014-04-01,59.935,76668.7,7.079646,1.952858,1.695658786,1.445155213,60.015
1108,2014-04-02,59.815,77268.1,7.079646,1.952858,1.695658786,1.445155213,59.905
1109,2014-04-03,59.955,77290.4,7.079646,1.952858,1.695658786,1.445155213,60.17
1110,2014-04-04,60.355,78075,7.079646,1.952858,1.695658786,1.445155213,60.085
1111,2014-04-07,59.905,78066.6,7.079646,1.952858,1.695658786,1.445155213,60.115
1112,2014-04-08,60.13,78697.7,7.079646,1.952858,1.695658786,1.445155213,60.09
1113,2014-04-09,59.975,78254.7,7.079646,1.952858,1.695658786,1.445155213,60.145
1114,2014-04-10,60.045,79388.5,7.079646,1.952858,1.695658786,1.445155213,60.075
1115,2014-04-11,60.325,79389.7,7.079646,1.952858,1.695658786,1.445155213,60.18
1116,2014-04-14,60.255,79856.5,7.079646,1.952858,1.695658786,1.445155213,60.255
1117,2014-04-15,60.355,78191.5,7.079646,1.952858,1.695658786,1.445155213,60.235
1118,2014-04-16,60.305,78552,7.079646,1.952858,1.695658786,1.445155213,60.375
1119,2014-04-17,60.295,78453.1,7.079646,1.952858,1.695658786,1.445155213,60.295
1120,2014-04-18,60.295,78453.1,7.079646,1.952858,1.695658786,1.445155213,60.295
1121,2014-04-21,60.265,78557,7.079646,1.952858,1.695658786,1.445155213,60.595
1122,2014-04-22,60.675,78343.8,7.079646,1.952858,1.695658786,1.445155213,60.765
1123,2014-04-23,60.885,78470.9,7.079646,1.952858,1.695658786,1.445155213,61.095
1124,2014-04-24,61.01,78852.5,7.079646,1.952858,1.695658786,1.445155213,61.11
1125,2014-04-25,61.055,78927.3,7.079646,1.952858,1.695658786,1.445155213,60.645
1126,2014-04-28,60.605,78660.9,7.079646,1.952858,1.695658786,1.445155213,60.65
1127,2014-04-29,60.615,78413.3,7.079646,1.952858,1.695658786,1.445155213,60.425
1128,2014-04-30,60.355,77715.9,7.079646,1.952858,1.695658786,1.445155213,60.345
1129,2014-05-01,60.27,77112.7,7.017544,2.127111,1.695658786,1.445155213,60.27
1130,2014-05-02,60.235,77144.1,7.017544,2.127111,1.695658786,1.445155213,60.185
1131,2014-05-05,60.09,77105.6,7.017544,2.127111,1.695658786,1.445155213,60.24
1132,2014-05-06,60.075,78469.7,7.017544,2.127111,1.695658786,1.445155213,59.985
1133,2014-05-07,60.055,77837.8,7.017544,2.127111,1.695658786,1.445155213,60.025
1134,2014-05-08,59.965,77226.4,7.017544,2.127111,1.695658786,1.445155213,59.9
1135,2014-05-09,60.065,77468.5,7.017544,2.127111,1.695658786,1.445155213,59.965
1136,2014-05-12,59.905,77749.7,7.017544,2.127111,1.695658786,1.445155213,60.055
1137,2014-05-13,59.965,77504.8,7.017544,2.127111,1.695658786,1.445155213,59.465
1138,2014-05-14,59.405,78027.8,7.017544,2.127111,1.695658786,1.445155213,59.485
1139,2014-05-15,59.415,76829.3,7.017544,2.127111,1.695658786,1.445155213,59.465
1140,2014-05-16,59.365,76237.2,7.017544,2.127111,1.695658786,1.445155213,58.585
1141,2014-05-19,58.565,76147.5,7.017544,2.127111,1.695658786,1.445155213,58.375
1142,2014-05-20,58.595,76123.6,7.017544,2.127111,1.695658786,1.445155213,58.59
1143,2014-05-21,58.705,75658.1,7.017544,2.127111,1.695658786,1.445155213,58.695
1144,2014-05-22,58.615,75968.7,7.017544,2.127111,1.695658786,1.445155213,58.285
1145,2014-05-23,58.465,75368.7,7.017544,2.127111,1.695658786,1.445155213,58.525
1146,2014-05-26,58.445,75914.4,7.017544,2.127111,1.695658786,1.445155213,58.715
1147,2014-05-27,58.715,75286.4,7.017544,2.127111,1.695658786,1.445155213,59.045
1148,2014-05-28,58.955,74388.6,7.017544,2.127111,1.695658786,1.445155213,58.945
1149,2014-05-29,58.935,74063.8,7.017544,2.127111,1.695658786,1.445155213,58.92
1150,2014-05-30,59.045,73892,7.017544,2.127111,1.695658786,1.445155213,59.195
1151,2014-06-02,59.105,73706.2,6.493506,2.072341,1.695658786,1.445155213,59.155
1152,2014-06-03,59.08,73766.5,6.493506,2.072341,1.695658786,1.445155213,59.34
1153,2014-06-04,59.435,73899.3,6.493506,2.072341,1.695658786,1.445155213,59.28
1154,2014-06-05,59.28,74285.8,6.493506,2.072341,1.695658786,1.445155213,59.26
1155,2014-06-06,59.165,73810.2,6.493506,2.072341,1.695658786,1.445155213,59.175
1156,2014-06-09,59.105,74150.8,6.493506,2.072341,1.695658786,1.445155213,59.205
1157,2014-06-10,59.135,74669.4,6.493506,2.072341,1.695658786,1.445155213,59.215
1158,2014-06-11,59.33,74817.7,6.493506,2.072341,1.695658786,1.445155213,59.34
1159,2014-06-12,59.235,75027.3,6.493506,2.072341,1.695658786,1.445155213,59.295
1160,2014-06-13,59.31,76029.9,6.493506,2.072341,1.695658786,1.445155213,59.71
1161,2014-06-16,59.715,76654.8,6.493506,2.072341,1.695658786,1.445155213,60.185
1162,2014-06-17,60.115,76208.4,6.493506,2.072341,1.695658786,1.445155213,60.33
1163,2014-06-18,60.215,76686.5,6.493506,2.072341,1.695658786,1.445155213,60.3
1164,2014-06-19,60.225,77728.7,6.493506,2.072341,1.695658786,1.445155213,60.095
1165,2014-06-20,60.235,78953.4,6.493506,2.072341,1.695658786,1.445155213,60.175
1166,2014-06-23,60.065,79066.1,6.493506,2.072341,1.695658786,1.445155213,60.16
1167,2014-06-24,60.09,79241.8,6.493506,2.072341,1.695658786,1.445155213,60.16
1168,2014-06-25,60.255,79235.4,6.493506,2.072341,1.695658786,1.445155213,60.085
1169,2014-06-26,60.035,78911.6,6.493506,2.072341,1.695658786,1.445155213,60.21
1170,2014-06-27,60.21,79162,6.493506,2.072341,1.695658786,1.445155213,60.045
1171,2014-06-30,60.045,79090.7,6.493506,2.072341,1.695658786,1.445155213,60.06
1172,2014-07-01,60.085,79762.8,7.234043,1.992329,1.695658786,1.445155213,60.06
1173,2014-07-02,60.035,79152.3,7.234043,1.992329,1.695658786,1.445155213,59.692
1174,2014-07-03,59.675,78819.4,7.234043,1.992329,1.695658786,1.445155213,59.74
1175,2014-07-04,59.745,78904.3,7.234043,1.992329,1.695658786,1.445155213,59.725
1176,2014-07-07,59.815,78817.8,7.234043,1.992329,1.695658786,1.445155213,59.955
1177,2014-07-08,59.955,79141.9,7.234043,1.992329,1.695658786,1.445155213,59.755
1178,2014-07-09,59.755,79080.6,7.234043,1.992329,1.695658786,1.445155213,59.765
1179,2014-07-10,59.685,80388.2,7.234043,1.992329,1.695658786,1.445155213,60.195
1180,2014-07-11,60.115,80186.8,7.234043,1.992329,1.695658786,1.445155213,60.095
1181,2014-07-14,59.97,78533,7.234043,1.992329,1.695658786,1.445155213,60.125
1182,2014-07-15,60.045,78776.8,7.234043,1.992329,1.695658786,1.445155213,60.125
1183,2014-07-16,60.235,78261.7,7.234043,1.992329,1.695658786,1.445155213,60.125
1184,2014-07-17,60.025,78319.3,7.234043,1.992329,1.695658786,1.445155213,60.185
1185,2014-07-18,60.385,78859.9,7.234043,1.992329,1.695658786,1.445155213,60.285
1186,2014-07-21,60.285,79096.6,7.234043,1.992329,1.695658786,1.445155213,60.245
1187,2014-07-22,60.265,78949.1,7.234043,1.992329,1.695658786,1.445155213,60.105
1188,2014-07-23,60.145,78596.1,7.234043,1.992329,1.695658786,1.445155213,60.02
1189,2014-07-24,59.965,77687.8,7.234043,1.992329,1.695658786,1.445155213,60.125
1190,2014-07-25,60.055,77833.9,7.234043,1.992329,1.695658786,1.445155213,60.06
1191,2014-07-28,60.055,78444.5,7.234043,1.992329,1.695658786,1.445155213,60.09
1192,2014-07-29,60.125,78128.8,7.234043,1.992329,1.695658786,1.445155213,60.13
1193,2014-07-30,60.245,77780,7.234043,1.992329,1.695658786,1.445155213,60.065
1194,2014-07-31,60.245,77786.5,7.234043,1.992329,1.695658786,1.445155213,60.555
1195,2014-08-01,60.755,78856.6,6.751055,1.699611,1.695658786,1.445155213,61.215
1196,2014-08-04,61.205,78714,6.751055,1.699611,1.695658786,1.445155213,60.945
1197,2014-08-05,60.885,78125.6,6.751055,1.699611,1.695658786,1.445155213,60.85
1198,2014-08-06,61.035,80277.9,6.751055,1.699611,1.695658786,1.445155213,61.5
1199,2014-08-07,61.405,79992.2,6.751055,1.699611,1.695658786,1.445155213,61.245
1200,2014-08-08,61.245,80254.9,6.751055,1.699611,1.695658786,1.445155213,61.145
1201,2014-08-11,61.085,79971,6.751055,1.699611,1.695658786,1.445155213,61.175
1202,2014-08-12,61.125,80405.5,6.751055,1.699611,1.695658786,1.445155213,61.085
1203,2014-08-13,61.095,80366.6,6.751055,1.699611,1.695658786,1.445155213,61.095
1204,2014-08-14,61.105,79880.5,6.751055,1.699611,1.695658786,1.445155213,60.765
1205,2014-08-15,60.82,78816.2,6.751055,1.699611,1.695658786,1.445155213,60.78
1206,2014-08-18,60.78,78861.8,6.751055,1.699611,1.695658786,1.445155213,60.78
1207,2014-08-19,60.775,78710.5,6.751055,1.699611,1.695658786,1.445155213,60.675
1208,2014-08-20,60.845,78509.4,6.751055,1.699611,1.695658786,1.445155213,60.615
1209,2014-08-21,60.695,77394.9,6.751055,1.699611,1.695658786,1.445155213,60.675
1210,2014-08-22,60.495,77305.6,6.751055,1.699611,1.695658786,1.445155213,60.47
1211,2014-08-25,60.555,77334.3,6.751055,1.699611,1.695658786,1.445155213,60.57
1212,2014-08-26,60.505,77783.7,6.751055,1.699611,1.695658786,1.445155213,60.435
1213,2014-08-27,60.485,77553.5,6.751055,1.699611,1.695658786,1.445155213,60.455
1214,2014-08-28,60.405,78398.6,6.751055,1.699611,1.695658786,1.445155213,60.5
1215,2014-08-29,60.51,78019.3,6.751055,1.699611,1.695658786,1.445155213,60.52
1216,2014-09-01,60.51,77839.7,6.302521,1.657919,1.695658786,1.445155213,60.53
1217,2014-09-02,60.585,76837.2,6.302521,1.657919,1.695658786,1.445155213,60.685
1218,2014-09-03,60.605,76531.1,6.302521,1.657919,1.695658786,1.445155213,60.49
1219,2014-09-04,60.465,76874.9,6.302521,1.657919,1.695658786,1.445155213,60.36
1220,2014-09-05,60.445,76477.5,6.302521,1.657919,1.695658786,1.445155213,60.395
1221,2014-09-08,60.305,75879.9,6.302521,1.657919,1.695658786,1.445155213,60.275
1222,2014-09-09,60.435,76041.9,6.302521,1.657919,1.695658786,1.445155213,60.605
1223,2014-09-10,60.78,76185.9,6.302521,1.657919,1.695658786,1.445155213,60.93
1224,2014-09-11,60.845,75536.3,6.302521,1.657919,1.695658786,1.445155213,60.93
1225,2014-09-12,60.975,74773.6,6.302521,1.657919,1.695658786,1.445155213,60.655
1226,2014-09-15,60.655,75406.5,6.302521,1.657919,1.695658786,1.445155213,61.105
1227,2014-09-16,61.025,75284.3,6.302521,1.657919,1.695658786,1.445155213,61.06
1228,2014-09-17,60.985,75280.1,6.302521,1.657919,1.695658786,1.445155213,60.915
1229,2014-09-18,61.115,74310.1,6.302521,1.657919,1.695658786,1.445155213,60.74
1230,2014-09-19,60.78,74237,6.302521,1.657919,1.695658786,1.445155213,60.86
1231,2014-09-22,60.795,73823.3,6.302521,1.657919,1.695658786,1.445155213,60.945
1232,2014-09-23,60.955,74535.9,6.302521,1.657919,1.695658786,1.445155213,61.055
1233,2014-09-24,61.045,74185.3,6.302521,1.657919,1.695658786,1.445155213,60.945
1234,2014-09-25,60.965,74503,6.302521,1.657919,1.695658786,1.445155213,61.335
1235,2014-09-26,61.345,74239,6.302521,1.657919,1.695658786,1.445155213,61.145
1236,2014-09-29,61.155,74993.2,6.302521,1.657919,1.695658786,1.445155213,61.56
1237,2014-09-30,61.615,75131,6.302521,1.657919,1.695658786,1.445155213,61.94
1238,2014-10-01,61.835,74966.8,4.979253,1.66434,1.695658786,1.445155213,61.725
1239,2014-10-02,61.72,74674.1,4.979253,1.66434,1.695658786,1.445155213,61.545
1240,2014-10-03,61.545,73641.9,4.979253,1.66434,1.695658786,1.445155213,61.545
1241,2014-10-06,61.545,73688.1,4.979253,1.66434,1.695658786,1.445155213,61.545
1242,2014-10-07,61.465,74394.3,4.979253,1.66434,1.695658786,1.445155213,61.305
1243,2014-10-08,61.47,74697.9,4.979253,1.66434,1.695658786,1.445155213,61.36
1244,2014-10-09,61.145,74860.9,4.979253,1.66434,1.695658786,1.445155213,61.055
1245,2014-10-10,61.165,74706.4,4.979253,1.66434,1.695658786,1.445155213,61.285
1246,2014-10-13,61.285,75202.5,4.979253,1.66434,1.695658786,1.445155213,61.01
1247,2014-10-14,60.945,75795.1,4.979253,1.66434,1.695658786,1.445155213,61.4
1248,2014-10-15,61.31,75963.9,4.979253,1.66434,1.695658786,1.445155213,61.38
1249,2014-10-16,61.485,76530.1,4.979253,1.66434,1.695658786,1.445155213,61.84
1250,2014-10-17,61.765,75844.7,4.979253,1.66434,1.695658786,1.445155213,61.365
1251,2014-10-20,61.315,76337.6,4.979253,1.66434,1.695658786,1.445155213,61.235
1252,2014-10-21,61.315,76699.7,4.979253,1.66434,1.695658786,1.445155213,61.15
1253,2014-10-22,61.095,76129.9,4.979253,1.66434,1.695658786,1.445155213,61.2
1254,2014-10-23,61.16,75456.6,4.979253,1.66434,1.695658786,1.445155213,61.17
1255,2014-10-24,61.17,75456.6,4.979253,1.66434,1.695658786,1.445155213,61.17
1256,2014-10-27,61.185,75371.5,4.979253,1.66434,1.695658786,1.445155213,61.305
1257,2014-10-28,61.255,75383.8,4.979253,1.66434,1.695658786,1.445155213,61.188
1258,2014-10-29,61.265,75025,4.979253,1.66434,1.695658786,1.445155213,61.29
1259,2014-10-30,61.29,73880.9,4.979253,1.66434,1.695658786,1.445155213,61.44
1260,2014-10-31,61.365,71484.9,4.979253,1.66434,1.695658786,1.445155213,61.405
1261,2014-11-03,61.51,71718.8,4.115226,1.322355,1.695658786,1.445155213,61.42
1262,2014-11-04,61.365,71642.1,4.115226,1.322355,1.695658786,1.445155213,61.395
1263,2014-11-05,61.34,70164.5,4.115226,1.322355,1.695658786,1.445155213,61.435
1264,2014-11-06,61.44,70348.8,4.115226,1.322355,1.695658786,1.445155213,61.5
1265,2014-11-07,61.44,71157.6,4.115226,1.322355,1.695658786,1.445155213,61.52
1266,2014-11-10,61.465,71431,4.115226,1.322355,1.695658786,1.445155213,61.485
1267,2014-11-11,61.57,71249.1,4.115226,1.322355,1.695658786,1.445155213,61.515
1268,2014-11-12,61.535,71613.8,4.115226,1.322355,1.695658786,1.445155213,61.375
1269,2014-11-13,61.49,71511.5,4.115226,1.322355,1.695658786,1.445155213,61.6
1270,2014-11-14,61.63,72204.7,4.115226,1.322355,1.695658786,1.445155213,61.715
1271,2014-11-17,61.63,73014.9,4.115226,1.322355,1.695658786,1.445155213,61.83
1272,2014-11-18,61.735,73643.4,4.115226,1.322355,1.695658786,1.445155213,61.725
1273,2014-11-19,61.845,74098.2,4.115226,1.322355,1.695658786,1.445155213,61.945
1274,2014-11-20,62.04,73736.9,4.115226,1.322355,1.695658786,1.445155213,61.93
1275,2014-11-21,61.845,74391.7,4.115226,1.322355,1.695658786,1.445155213,61.767
1276,2014-11-24,61.7,74183.6,4.115226,1.322355,1.695658786,1.445155213,61.86
1277,2014-11-25,61.915,74206.1,4.115226,1.322355,1.695658786,1.445155213,61.865
1278,2014-11-26,61.865,74098.3,4.115226,1.322355,1.695658786,1.445155213,61.795
1279,2014-11-27,61.74,73934.1,4.115226,1.322355,1.695658786,1.445155213,61.86
1280,2014-11-28,61.815,73395.5,4.115226,1.322355,1.695658786,1.445155213,62.21
1281,2014-12-01,62.06,74122,5.85774,0.7564933,1.695658786,1.445155213,61.955
1282,2014-12-02,61.905,73988.4,5.85774,0.7564933,1.695658786,1.445155213,61.795
1283,2014-12-03,61.885,74519.8,5.85774,0.7564933,1.695658786,1.445155213,61.863
1284,2014-12-04,61.945,74855.2,5.85774,0.7564933,1.695658786,1.445155213,61.79
1285,2014-12-05,61.845,73866.8,5.85774,0.7564933,1.695658786,1.445155213,61.918
1286,2014-12-08,61.98,73816.9,5.85774,0.7564933,1.695658786,1.445155213,61.825
1287,2014-12-09,61.89,75951.3,5.85774,0.7564933,1.695658786,1.445155213,61.88
1288,2014-12-10,61.81,76247.2,5.85774,0.7564933,1.695658786,1.445155213,62.115
1289,2014-12-11,62.05,75808.9,5.85774,0.7564933,1.695658786,1.445155213,62.48
1290,2014-12-12,62.26,75813,5.85774,0.7564933,1.695658786,1.445155213,62.525
1291,2014-12-15,62.21,76073.9,5.85774,0.7564933,1.695658786,1.445155213,63.175
1292,2014-12-16,62.915,76322.7,5.85774,0.7564933,1.695658786,1.445155213,63.66
1293,2014-12-17,63.53,76021.3,5.85774,0.7564933,1.695658786,1.445155213,63.525
1294,2014-12-18,63.36,75734.8,5.85774,0.7564933,1.695658786,1.445155213,62.99
1295,2014-12-19,63.055,75657.2,5.85774,0.7564933,1.695658786,1.445155213,63.245
1296,2014-12-22,63.255,75605.5,5.85774,0.7564933,1.695658786,1.445155213,63.23
1297,2014-12-23,63.31,74419.1,5.85774,0.7564933,1.695658786,1.445155213,63.44
1298,2014-12-24,63.435,74701.3,5.85774,0.7564933,1.695658786,1.445155213,63.52
1299,2014-12-25,63.52,74701.3,5.85774,0.7564933,1.695658786,1.445155213,63.52
1300,2014-12-26,63.455,74830.6,5.85774,0.7564933,1.695658786,1.445155213,63.562
1301,2014-12-29,63.665,75520.8,5.85774,0.7564933,1.695658786,1.445155213,63.67
1302,2014-12-30,63.725,76442.3,5.85774,0.7564933,1.695658786,1.445155213,63.385
1303,2014-12-31,63.315,76125.7,5.85774,0.7564933,1.695658786,1.445155213,63.035
1304,2015-01-01,63.175,76125.7,7.172996,-0.08934832,2.093306912,2.809420203,63.355
1305,2015-01-02,63.445,74187.6,7.172996,-0.08934832,2.093306912,2.809420203,63.285
1306,2015-01-05,63.435,76014,7.172996,-0.08934832,2.093306912,2.809420203,63.345
1307,2015-01-06,63.375,76996.1,7.172996,-0.08934832,2.093306912,2.809420203,63.575
1308,2015-01-07,63.52,76570.2,7.172996,-0.08934832,2.093306912,2.809420203,63.28
1309,2015-01-08,63.205,76260.5,7.172996,-0.08934832,2.093306912,2.809420203,62.675
1310,2015-01-09,62.5,75969.3,7.172996,-0.08934832,2.093306912,2.809420203,62.355
1311,2015-01-12,62.355,76331.2,7.172996,-0.08934832,2.093306912,2.809420203,62.075
1312,2015-01-13,62.1,76519.3,7.172996,-0.08934832,2.093306912,2.809420203,61.98
1313,2015-01-14,62.085,76786.1,7.172996,-0.08934832,2.093306912,2.809420203,62.095
1314,2015-01-15,61.885,78051.7,7.172996,-0.08934832,2.093306912,2.809420203,62.065
1315,2015-01-16,62.085,79211.4,7.172996,-0.08934832,2.093306912,2.809420203,61.87
1316,2015-01-19,61.655,78647.7,7.172996,-0.08934832,2.093306912,2.809420203,61.645
1317,2015-01-20,61.825,79535.2,7.172996,-0.08934832,2.093306912,2.809420203,61.655
1318,2015-01-21,61.73,79699,7.172996,-0.08934832,2.093306912,2.809420203,61.56
1319,2015-01-22,61.635,79915.4,7.172996,-0.08934832,2.093306912,2.809420203,61.605
1320,2015-01-23,61.45,79672.4,7.172996,-0.08934832,2.093306912,2.809420203,61.44
1321,2015-01-26,61.515,78841.7,7.172996,-0.08934832,2.093306912,2.809420203,61.48
1322,2015-01-27,61.48,79133.2,7.172996,-0.08934832,2.093306912,2.809420203,61.41
1323,2015-01-28,61.515,79002.7,7.172996,-0.08934832,2.093306912,2.809420203,61.358
1324,2015-01-29,61.44,78427.8,7.172996,-0.08934832,2.093306912,2.809420203,61.801
1325,2015-01-30,61.807,78053.6,7.172996,-0.08934832,2.093306912,2.809420203,62.02
1326,2015-02-02,62.005,78723.2,6.302521,-0.0251298,2.093306912,2.809420203,61.719
1327,2015-02-03,61.721,78018.4,6.302521,-0.0251298,2.093306912,2.809420203,61.596
1328,2015-02-04,61.596,78412.3,6.302521,-0.0251298,2.093306912,2.809420203,61.842
1329,2015-02-05,61.842,77708.3,6.302521,-0.0251298,2.093306912,2.809420203,61.709
1330,2015-02-06,61.703,76603.8,6.302521,-0.0251298,2.093306912,2.809420203,61.97
1331,2015-02-09,62.058,76979,6.302521,-0.0251298,2.093306912,2.809420203,62.149
1332,2015-02-10,62.161,76643.9,6.302521,-0.0251298,2.093306912,2.809420203,62.327
1333,2015-02-11,62.327,76190.7,6.302521,-0.0251298,2.093306912,2.809420203,62.382
1334,2015-02-12,62.382,76106.7,6.302521,-0.0251298,2.093306912,2.809420203,62.15
1335,2015-02-13,62.14,76612.2,6.302521,-0.0251298,2.093306912,2.809420203,62.076
1336,2015-02-16,62.114,76477.8,6.302521,-0.0251298,2.093306912,2.809420203,62.105
1337,2015-02-17,62.105,75249,6.302521,-0.0251298,2.093306912,2.809420203,62.157
1338,2015-02-18,62.157,75176,6.302521,-0.0251298,2.093306912,2.809420203,62.057
1339,2015-02-19,62.064,75394.2,6.302521,-0.0251298,2.093306912,2.809420203,62.138
1340,2015-02-20,62.14,75165.2,6.302521,-0.0251298,2.093306912,2.809420203,62.109
1341,2015-02-23,62.27,74975.6,6.302521,-0.0251298,2.093306912,2.809420203,62.163
1342,2015-02-24,62.172,74274.9,6.302521,-0.0251298,2.093306912,2.809420203,62.17
1343,2015-02-25,62.09,74700.5,6.302521,-0.0251298,2.093306912,2.809420203,61.862
1344,2015-02-26,61.871,74609.4,6.302521,-0.0251298,2.093306912,2.809420203,61.731
1345,2015-02-27,61.744,75031.3,6.302521,-0.0251298,2.093306912,2.809420203,61.659
1346,2015-03-02,61.713,75117.4,6.276151,-0.07363739,2.093306912,2.809420203,61.862
1347,2015-03-03,61.862,75072.3,6.276151,-0.07363739,2.093306912,2.809420203,61.819
1348,2015-03-04,61.819,74560.9,6.276151,-0.07363739,2.093306912,2.809420203,62.309
1349,2015-03-05,62.309,74776.4,6.276151,-0.07363739,2.093306912,2.809420203,62.381
1350,2015-03-06,62.393,73143.4,6.276151,-0.07363739,2.093306912,2.809420203,62.46
1351,2015-03-09,62.475,73083.8,6.276151,-0.07363739,2.093306912,2.809420203,62.634
1352,2015-03-10,62.641,72827.1,6.276151,-0.07363739,2.093306912,2.809420203,62.72
1353,2015-03-11,62.723,72237.2,6.276151,-0.07363739,2.093306912,2.809420203,62.781
1354,2015-03-12,62.777,72070.3,6.276151,-0.07363739,2.093306912,2.809420203,62.542
1355,2015-03-13,62.559,72553,6.276151,-0.07363739,2.093306912,2.809420203,63.083
1356,2015-03-16,63.087,72320.6,6.276151,-0.07363739,2.093306912,2.809420203,62.78
1357,2015-03-17,62.778,72164.1,6.276151,-0.07363739,2.093306912,2.809420203,62.623
1358,2015-03-18,62.651,71949.8,6.276151,-0.07363739,2.093306912,2.809420203,62.701
1359,2015-03-19,62.39,72918.7,6.276151,-0.07363739,2.093306912,2.809420203,62.49
1360,2015-03-20,62.525,73890.5,6.276151,-0.07363739,2.093306912,2.809420203,62.41
1361,2015-03-23,62.415,73861.9,6.276151,-0.07363739,2.093306912,2.809420203,62.23
1362,2015-03-24,62.21,74141.1,6.276151,-0.07363739,2.093306912,2.809420203,62.348
1363,2015-03-25,62.344,74581.5,6.276151,-0.07363739,2.093306912,2.809420203,62.412
1364,2015-03-26,62.43,75491.6,6.276151,-0.07363739,2.093306912,2.809420203,62.836
1365,2015-03-27,62.84,74701.5,6.276151,-0.07363739,2.093306912,2.809420203,62.523
1366,2015-03-30,62.534,74277.5,6.276151,-0.07363739,2.093306912,2.809420203,62.51
1367,2015-03-31,62.514,74283.9,6.276151,-0.07363739,2.093306912,2.809420203,62.291
1368,2015-04-01,62.291,74909.7,5.785124,-0.1995174,2.093306912,2.809420203,62.142
1369,2015-04-02,62.163,75003.6,5.785124,-0.1995174,2.093306912,2.809420203,62.067
1370,2015-04-03,62.078,75003.6,5.785124,-0.1995174,2.093306912,2.809420203,61.96
1371,2015-04-06,61.93,74576.7,5.785124,-0.1995174,2.093306912,2.809420203,62.207
1372,2015-04-07,62.206,75451.4,5.785124,-0.1995174,2.093306912,2.809420203,62.296
1373,2015-04-08,62.301,75157.3,5.785124,-0.1995174,2.093306912,2.809420203,62.192
1374,2015-04-09,62.201,74358.4,5.785124,-0.1995174,2.093306912,2.809420203,62.306
1375,2015-04-10,62.301,75217.9,5.785124,-0.1995174,2.093306912,2.809420203,62.276
1376,2015-04-13,62.184,74925.2,5.785124,-0.1995174,2.093306912,2.809420203,62.407
1377,2015-04-14,62.413,74665.9,5.785124,-0.1995174,2.093306912,2.809420203,62.268
1378,2015-04-15,62.294,74478.7,5.785124,-0.1995174,2.093306912,2.809420203,62.36
1379,2015-04-16,62.353,75023.5,5.785124,-0.1995174,2.093306912,2.809420203,62.317
1380,2015-04-17,62.317,75022.8,5.785124,-0.1995174,2.093306912,2.809420203,62.55
1381,2015-04-20,62.554,75241.9,5.785124,-0.1995174,2.093306912,2.809420203,63.137
1382,2015-04-21,63.14,75148.5,5.785124,-0.1995174,2.093306912,2.809420203,62.854
1383,2015-04-22,62.881,74756.2,5.785124,-0.1995174,2.093306912,2.809420203,62.98
