,Date,Open,High,Low,INR Gold Price per Troy,IND Inflation,USA Inflation,"Foreign direct investment, net inflows (% of GDP) - IND","Foreign direct investment, net inflows (% of GDP)",Price
157,2010-08-10,45.99,46.435,45.76,55338,9.876543,1.148105,1.653785022,1.764450924,46.4
158,2010-08-11,46.245,46.71,46.055,56302.9,9.876543,1.148105,1.653785022,1.764450924,46.705
159,2010-08-12,46.575,47.035,46.415,56732,9.876543,1.148105,1.653785022,1.764450924,46.77
160,2010-08-13,46.645,46.835,46.375,56784.4,9.876543,1.148105,1.653785022,1.764450924,46.625
161,2010-08-16,46.545,46.895,46.375,57259.8,9.876543,1.148105,1.653785022,1.764450924,46.8
162,2010-08-17,46.645,46.715,46.355,57186.8,9.876543,1.148105,1.653785022,1.764450924,46.645
163,2010-08-18,46.495,46.7,46.215,56716.2,9.876543,1.148105,1.653785022,1.764450924,46.56
164,2010-08-19,46.407,46.513,46.258,57437.9,9.876543,1.148105,1.653785022,1.764450924,46.513
165,2010-08-20,46.445,46.79,46.185,57106.9,9.876543,1.148105,1.653785022,1.764450924,46.615
166,2010-08-23,46.565,46.72,46.285,57217.4,9.876543,1.148105,1.653785022,1.764450924,46.645
167,2010-08-24,46.555,47.01,46.275,57348.5,9.876543,1.148105,1.653785022,1.764450924,46.905
168,2010-08-25,46.805,47.03,46.555,58044.9,9.876543,1.148105,1.653785022,1.764450924,46.905
169,2010-08-26,46.825,46.91,46.505,57947.3,9.876543,1.148105,1.653785022,1.764450924,46.845
170,2010-08-27,46.755,47.01,46.565,57933.8,9.876543,1.148105,1.653785022,1.764450924,46.81
171,2010-08-30,46.725,46.935,46.385,57946.2,9.876543,1.148105,1.653785022,1.764450924,46.915
172,2010-08-31,46.875,47.15,46.505,58611.8,9.876543,1.148105,1.653785022,1.764450924,47.065
173,2010-09-01,47.045,47.045,46.575,58348.7,9.815951,1.143683,1.653785022,1.764450924,46.675
174,2010-09-02,46.595,46.86,46.415,58336.2,9.815951,1.143683,1.653785022,1.764450924,46.725
175,2010-09-03,46.605,46.75,46.395,57801.1,9.815951,1.143683,1.653785022,1.764450924,46.485
176,2010-09-06,46.395,46.655,46.155,58116,9.815951,1.143683,1.653785022,1.764450924,46.54
177,2010-09-07,46.505,46.91,46.235,58859.9,9.815951,1.143683,1.653785022,1.764450924,46.835
178,2010-09-08,46.797,46.843,46.358,58546.4,9.815951,1.143683,1.653785022,1.764450924,46.492
179,2010-09-09,46.46,46.648,46.21,58313.6,9.815951,1.143683,1.653785022,1.764450924,46.36
180,2010-09-10,46.295,46.363,46.225,57918.6,9.815951,1.143683,1.653785022,1.764450924,46.285
181,2010-09-13,46.22,46.415,46.1,57703.8,9.815951,1.143683,1.653785022,1.764450924,46.31
182,2010-09-14,46.27,46.465,46.07,58782.5,9.815951,1.143683,1.653785022,1.764450924,46.27
183,2010-09-15,46.16,46.46,46.08,58712.8,9.815951,1.143683,1.653785022,1.764450924,46.2
184,2010-09-16,46.145,46.415,46.075,58719.5,9.815951,1.143683,1.653785022,1.764450924,46.145
185,2010-09-17,46.085,46.128,45.785,58457.5,9.815951,1.143683,1.653785022,1.764450924,45.855
186,2010-09-20,45.795,45.885,45.585,58455.3,9.815951,1.143683,1.653785022,1.764450924,45.705
187,2010-09-21,45.665,45.835,45.465,58238.8,9.815951,1.143683,1.653785022,1.764450924,45.665
188,2010-09-22,45.625,45.625,45.415,58964.2,9.815951,1.143683,1.653785022,1.764450924,45.585
189,2010-09-23,45.595,45.745,45.475,58916.3,9.815951,1.143683,1.653785022,1.764450924,45.475
190,2010-09-24,45.41,45.61,45.11,58695.7,9.815951,1.143683,1.653785022,1.764450924,45.11
191,2010-09-27,45.065,45.205,44.935,58378,9.815951,1.143683,1.653785022,1.764450924,45.01
192,2010-09-28,44.97,45.295,44.83,58430.6,9.815951,1.143683,1.653785022,1.764450924,44.99
193,2010-09-29,44.965,45.105,44.715,58752.5,9.815951,1.143683,1.653785022,1.764450924,44.715
194,2010-09-30,44.67,44.67,44.55,58730,9.815951,1.143683,1.653785022,1.764450924,44.57
195,2010-10-01,44.555,44.845,44.365,58540.2,9.69697,1.172188,1.653785022,1.764450924,44.375
196,2010-10-04,44.325,44.645,44.205,58555.8,9.69697,1.172188,1.653785022,1.764450924,44.58
197,2010-10-05,44.535,44.79,44.415,59420.1,9.69697,1.172188,1.653785022,1.764450924,44.465
198,2010-10-06,44.445,44.575,44.175,59912.5,9.69697,1.172188,1.653785022,1.764450924,44.225
199,2010-10-07,44.175,44.435,44.055,59449,9.69697,1.172188,1.653785022,1.764450924,44.2
200,2010-10-08,44.175,44.52,44.135,59596.1,9.69697,1.172188,1.653785022,1.764450924,44.415
201,2010-10-11,44.345,44.445,44.185,60026.9,9.69697,1.172188,1.653785022,1.764450924,44.405
202,2010-10-12,44.345,44.79,44.255,60230.7,9.69697,1.172188,1.653785022,1.764450924,44.515
203,2010-10-13,44.475,44.595,44.305,60785.2,9.69697,1.172188,1.653785022,1.764450924,44.365
204,2010-10-14,44.285,44.325,44.055,60567.2,9.69697,1.172188,1.653785022,1.764450924,44.105
205,2010-10-15,44.105,44.275,43.995,60327.3,9.69697,1.172188,1.653785022,1.764450924,44.075
206,2010-10-18,44.055,44.425,44.015,60658,9.69697,1.172188,1.653785022,1.764450924,44.265
207,2010-10-19,44.215,44.51,44.005,59391.3,9.69697,1.172188,1.653785022,1.764450924,44.355
208,2010-10-20,44.335,44.505,44.215,59377.9,9.69697,1.172188,1.653785022,1.764450924,44.255
209,2010-10-21,44.195,44.435,44.155,59517,9.69697,1.172188,1.653785022,1.764450924,44.31
210,2010-10-22,44.265,44.615,44.165,58970.3,9.69697,1.172188,1.653785022,1.764450924,44.515
211,2010-10-25,44.445,44.45,44.255,59324.8,9.69697,1.172188,1.653785022,1.764450924,44.355
212,2010-10-26,44.305,44.555,44.185,59083,9.69697,1.172188,1.653785022,1.764450924,44.44
213,2010-10-27,44.395,44.635,44.315,58874,9.69697,1.172188,1.653785022,1.764450924,44.45
214,2010-10-28,44.42,44.58,44.23,59380.8,9.69697,1.172188,1.653785022,1.764450924,44.39
215,2010-10-29,44.325,44.585,44.245,59829.4,9.69697,1.172188,1.653785022,1.764450924,44.325
216,2010-11-01,44.275,44.485,44.205,60234.6,8.333333,1.143161,1.653785022,1.764450924,44.47
217,2010-11-02,44.355,44.485,44.265,59943.9,8.333333,1.143161,1.653785022,1.764450924,44.37
218,2010-11-03,44.315,44.427,44.135,59679.7,8.333333,1.143161,1.653785022,1.764450924,44.355
219,2010-11-04,44.22,44.355,44,61060.9,8.333333,1.143161,1.653785022,1.764450924,44
220,2010-11-05,43.975,43.975,43.865,61702,8.333333,1.143161,1.653785022,1.764450924,43.925
221,2010-11-08,43.89,44.47,43.83,61684.1,8.333333,1.143161,1.653785022,1.764450924,44.35
222,2010-11-09,44.39,44.48,44.21,62971.6,8.333333,1.143161,1.653785022,1.764450924,44.35
223,2010-11-10,44.33,44.465,44.2,61606.1,8.333333,1.143161,1.653785022,1.764450924,44.3
224,2010-11-11,44.325,44.525,44.145,61974.5,8.333333,1.143161,1.653785022,1.764450924,44.525
225,2010-11-12,44.505,44.885,44.195,62125,8.333333,1.143161,1.653785022,1.764450924,44.785
226,2010-11-15,44.72,45.26,44.58,61897.3,8.333333,1.143161,1.653785022,1.764450924,45.21
227,2010-11-16,45.2,45.55,44.99,61129.9,8.333333,1.143161,1.653785022,1.764450924,45.32
228,2010-11-17,45.335,45.335,45.035,60608.8,8.333333,1.143161,1.653785022,1.764450924,45.115
229,2010-11-18,45.02,45.59,44.97,61065,8.333333,1.143161,1.653785022,1.764450924,45.26
230,2010-11-19,45.265,45.415,45.105,60808.5,8.333333,1.143161,1.653785022,1.764450924,45.275
231,2010-11-22,45.215,45.505,45.035,61598.7,8.333333,1.143161,1.653785022,1.764450924,45.465
232,2010-11-23,45.43,45.76,45.325,62776.1,8.333333,1.143161,1.653785022,1.764450924,45.565
233,2010-11-24,45.575,45.905,45.42,62723.3,8.333333,1.143161,1.653785022,1.764450924,45.715
234,2010-11-25,45.705,45.767,45.47,62510.3,8.333333,1.143161,1.653785022,1.764450924,45.565
235,2010-11-26,45.54,45.91,45.35,62120,8.333333,1.143161,1.653785022,1.764450924,45.825
236,2010-11-29,45.775,46.02,45.68,62333.8,8.333333,1.143161,1.653785022,1.764450924,45.825
237,2010-11-30,45.95,46.13,45.75,63481.9,8.333333,1.143161,1.653785022,1.764450924,45.8
238,2010-12-01,45.905,45.905,45.275,62867.1,9.467456,1.495723,1.653785022,1.764450924,45.295
239,2010-12-02,45.39,45.405,45.07,62893.9,9.467456,1.495723,1.653785022,1.764450924,45.15
240,2010-12-03,45.125,45.225,44.905,63311.9,9.467456,1.495723,1.653785022,1.764450924,44.915
241,2010-12-06,44.835,45.055,44.745,63636.7,9.467456,1.495723,1.653785022,1.764450924,44.825
242,2010-12-07,44.78,44.88,44.59,63395.9,9.467456,1.495723,1.653785022,1.764450924,44.83
243,2010-12-08,44.83,45.22,44.71,62458.3,9.467456,1.495723,1.653785022,1.764450924,45.02
244,2010-12-09,45.077,45.335,44.91,62905.4,9.467456,1.495723,1.653785022,1.764450924,45.15
245,2010-12-10,45.23,45.37,44.97,61961.9,9.467456,1.495723,1.653785022,1.764450924,44.98
246,2010-12-13,44.933,45.278,44.853,63136.9,9.467456,1.495723,1.653785022,1.764450924,45.192
247,2010-12-14,45.145,45.145,44.87,62682.8,9.467456,1.495723,1.653785022,1.764450924,44.93
248,2010-12-15,44.953,45.578,44.837,63049.2,9.467456,1.495723,1.653785022,1.764450924,45.358
249,2010-12-16,45.41,45.625,45.225,61805.2,9.467456,1.495723,1.653785022,1.764450924,45.455
250,2010-12-17,45.465,45.465,45.175,62054.6,9.467456,1.495723,1.653785022,1.764450924,45.175
251,2010-12-20,45.155,45.675,45.135,62755.5,9.467456,1.495723,1.653785022,1.764450924,45.355
252,2010-12-21,45.49,45.49,45.14,62553.1,9.467456,1.495723,1.653785022,1.764450924,45.21
253,2010-12-22,45.245,45.28,44.97,62539.8,9.467456,1.495723,1.653785022,1.764450924,45.03
254,2010-12-23,45.1,45.185,44.915,62034.1,9.467456,1.495723,1.653785022,1.764450924,45.075
255,2010-12-24,45.18,45.26,44.99,61992.9,9.467456,1.495723,1.653785022,1.764450924,45.03
256,2010-12-27,44.99,45.3,44.92,62144,9.467456,1.495723,1.653785022,1.764450924,45.13
257,2010-12-28,45.265,45.265,44.975,61938,9.467456,1.495723,1.653785022,1.764450924,44.975
258,2010-12-29,45.1,45.165,44.95,63626.1,9.467456,1.495723,1.653785022,1.764450924,44.95
259,2010-12-30,45.06,45.06,44.82,63184.2,9.467456,1.495723,1.653785022,1.764450924,44.83
260,2010-12-31,44.963,44.963,44.662,62846.9,9.467456,1.495723,1.653785022,1.764450924,44.713
261,2011-01-03,44.635,44.805,44.575,62861,9.302325,1.631847,1.653785022,1.698016861,44.625
262,2011-01-04,44.61,45.11,44.53,62461.7,9.302325,1.631847,2.002065552,1.698016861,44.92
263,2011-01-05,45.005,45.465,44.905,62004.6,9.302325,1.631847,2.002065552,1.698016861,45.325
264,2011-01-06,45.347,45.45,45.115,61917.8,9.302325,1.631847,2.002065552,1.698016861,45.355
265,2011-01-07,45.255,45.535,45.135,62041.3,9.302325,1.631847,2.002065552,1.698016861,45.355
266,2011-01-10,45.29,45.57,45.235,62187,9.302325,1.631847,2.002065552,1.698016861,45.35
267,2011-01-11,45.47,45.47,45.075,62077.3,9.302325,1.631847,2.002065552,1.698016861,45.155
268,2011-01-12,45.1,45.225,45.02,62229.9,9.302325,1.631847,2.002065552,1.698016861,45.02
269,2011-01-13,45.145,45.285,44.905,62499.1,9.302325,1.631847,2.002065552,1.698016861,45.135
270,2011-01-14,45.095,45.465,44.985,62041.3,9.302325,1.631847,2.002065552,1.698016861,45.365
271,2011-01-17,45.305,45.665,45.195,61930,9.302325,1.631847,2.002065552,1.698016861,45.465
272,2011-01-18,45.53,45.58,45.315,62182.2,9.302325,1.631847,2.002065552,1.698016861,45.445
273,2011-01-19,45.41,45.55,45.26,62364.2,9.302325,1.631847,2.002065552,1.698016861,45.33
274,2011-01-20,45.465,45.845,45.235,61267.3,9.302325,1.631847,2.002065552,1.698016861,45.685
275,2011-01-21,45.56,45.79,45.46,61290.5,9.302325,1.631847,2.002065552,1.698016861,45.63
276,2011-01-24,45.56,45.71,45.47,61368.4,9.302325,1.631847,2.002065552,1.698016861,45.47
277,2011-01-25,45.47,45.82,45.43,60506.8,9.302325,1.631847,2.002065552,1.698016861,45.71
278,2011-01-26,45.735,45.735,45.475,60689.6,9.302325,1.631847,2.002065552,1.698016861,45.475
279,2011-01-27,45.51,45.69,45.41,60873.2,9.302325,1.631847,2.002065552,1.698016861,45.51
280,2011-01-28,45.59,45.92,45.42,60364,9.302325,1.631847,2.002065552,1.698016861,45.92
281,2011-01-31,45.825,46.035,45.745,60922.6,9.302325,1.631847,2.002065552,1.698016861,45.825
282,2011-02-01,45.92,45.95,45.42,60936.1,8.823529,2.107585,2.002065552,1.698016861,45.45
283,2011-02-02,45.43,45.705,45.37,61000.6,8.823529,2.107585,2.002065552,1.698016861,45.57
284,2011-02-03,45.635,45.695,45.445,60576.7,8.823529,2.107585,2.002065552,1.698016861,45.565
285,2011-02-04,45.565,45.695,45.445,61781.2,8.823529,2.107585,2.002065552,1.698016861,45.575
286,2011-02-07,45.515,45.665,45.315,61284.3,8.823529,2.107585,2.002065552,1.698016861,45.325
287,2011-02-08,45.315,45.43,45.165,61759.7,8.823529,2.107585,2.002065552,1.698016861,45.235
288,2011-02-09,45.31,45.53,45.08,62080.2,8.823529,2.107585,2.002065552,1.698016861,45.52
289,2011-02-10,45.49,45.765,45.295,61884.1,8.823529,2.107585,2.002065552,1.698016861,45.655
290,2011-02-11,45.74,45.795,45.535,62314.3,8.823529,2.107585,2.002065552,1.698016861,45.615
291,2011-02-14,45.49,45.61,45.43,62107.5,8.823529,2.107585,2.002065552,1.698016861,45.43
292,2011-02-15,45.415,45.555,45.375,62473.9,8.823529,2.107585,2.002065552,1.698016861,45.505
293,2011-02-16,45.535,45.535,45.345,62405.6,8.823529,2.107585,2.002065552,1.698016861,45.405
294,2011-02-17,45.535,45.535,45.265,62523.9,8.823529,2.107585,2.002065552,1.698016861,45.265
295,2011-02-18,45.35,45.35,45.135,62541.1,8.823529,2.107585,2.002065552,1.698016861,45.115
296,2011-02-21,45.075,45.205,44.925,63121,8.823529,2.107585,2.002065552,1.698016861,44.945
297,2011-02-22,45,45.355,44.875,63416.3,8.823529,2.107585,2.002065552,1.698016861,45.175
298,2011-02-23,45.28,45.31,45.03,63599.4,8.823529,2.107585,2.002065552,1.698016861,45.08
299,2011-02-24,45.145,45.513,44.96,64188,8.823529,2.107585,2.002065552,1.698016861,45.43
300,2011-02-25,45.495,45.495,45.275,63568.3,8.823529,2.107585,2.002065552,1.698016861,45.275
301,2011-02-28,45.225,45.315,45.18,63868.9,8.823529,2.107585,2.002065552,1.698016861,45.265
302,2011-03-01,45.285,45.285,44.845,63855.6,8.823529,2.681603,2.002065552,1.698016861,44.855
303,2011-03-02,44.955,44.955,44.815,64518.5,8.823529,2.681603,2.002065552,1.698016861,44.825
304,2011-03-03,44.965,45.1,44.825,64024.4,8.823529,2.681603,2.002065552,1.698016861,44.875
305,2011-03-04,44.88,45.052,44.82,64193.6,8.823529,2.681603,2.002065552,1.698016861,44.91
306,2011-03-07,44.875,45.2,44.835,64759.4,8.823529,2.681603,2.002065552,1.698016861,44.995
307,2011-03-08,45.05,45.125,44.875,64295.3,8.823529,2.681603,2.002065552,1.698016861,45.035
308,2011-03-09,45.1,45.1,44.905,64402.1,8.823529,2.681603,2.002065552,1.698016861,44.905
309,2011-03-10,45.015,45.2,44.875,63843.6,8.823529,2.681603,2.002065552,1.698016861,45.125
310,2011-03-11,45.085,45.3,45.035,63863.3,8.823529,2.681603,2.002065552,1.698016861,45.075
311,2011-03-14,45.16,45.215,44.96,64093.7,8.823529,2.681603,2.002065552,1.698016861,45.07
312,2011-03-15,45.035,45.377,44.955,63365.6,8.823529,2.681603,2.002065552,1.698016861,45.175
313,2011-03-16,45.145,45.285,44.995,63251.2,8.823529,2.681603,2.002065552,1.698016861,45.115
314,2011-03-17,45.09,45.295,45.05,63421.4,8.823529,2.681603,2.002065552,1.698016861,45.16
315,2011-03-18,45.115,45.155,45.005,64070.4,8.823529,2.681603,2.002065552,1.698016861,45.015
316,2011-03-21,44.945,45.11,44.925,64454.3,8.823529,2.681603,2.002065552,1.698016861,44.995
317,2011-03-22,44.965,45.04,44.875,64120.1,8.823529,2.681603,2.002065552,1.698016861,44.875
318,2011-03-23,44.86,45.035,44.76,64561.6,8.823529,2.681603,2.002065552,1.698016861,44.79
319,2011-03-24,44.775,44.915,44.675,64753.3,8.823529,2.681603,2.002065552,1.698016861,44.675
320,2011-03-25,44.635,44.727,44.525,64146.1,8.823529,2.681603,2.002065552,1.698016861,44.705
321,2011-03-28,44.66,44.918,44.6,63531.2,8.823529,2.681603,2.002065552,1.698016861,44.8
322,2011-03-29,44.75,44.83,44.66,63440.2,8.823529,2.681603,2.002065552,1.698016861,44.69
323,2011-03-30,44.7,44.81,44.62,63791.1,8.823529,2.681603,2.002065552,1.698016861,44.63
324,2011-03-31,44.635,44.74,44.515,64172.2,8.823529,2.681603,2.002065552,1.698016861,44.535
325,2011-04-01,44.505,44.545,44.395,63235.7,9.411765,3.163631,2.002065552,1.698016861,44.395
326,2011-04-04,44.415,44.435,44.272,64016.1,9.411765,3.163631,2.002065552,1.698016861,44.395
327,2011-04-05,44.365,44.493,44.255,63683.2,9.411765,3.163631,2.002065552,1.698016861,44.325
328,2011-04-06,44.295,44.3,44.065,64547.1,9.411765,3.163631,2.002065552,1.698016861,44.075
329,2011-04-07,44.05,44.28,43.987,64517.2,9.411765,3.163631,2.002065552,1.698016861,44.205
330,2011-04-08,44.17,44.17,44,64760.9,9.411765,3.163631,2.002065552,1.698016861,44.08
331,2011-04-11,44.04,44.412,43.902,65164.5,9.411765,3.163631,2.002065552,1.698016861,44.38
332,2011-04-12,44.275,44.275,44.18,64387.7,9.411765,3.163631,2.002065552,1.698016861,44.205
333,2011-04-13,44.575,44.602,44.415,64866,9.411765,3.163631,2.002065552,1.698016861,44.525
334,2011-04-14,44.425,44.505,44.272,65233.2,9.411765,3.163631,2.002065552,1.698016861,44.505
335,2011-04-15,44.425,44.6,44.275,65464.3,9.411765,3.163631,2.002065552,1.698016861,44.275
336,2011-04-18,44.235,44.535,44.175,66371.3,9.411765,3.163631,2.002065552,1.698016861,44.525
337,2011-04-19,44.415,44.71,44.277,66304.9,9.411765,3.163631,2.002065552,1.698016861,44.385
338,2011-04-20,44.355,44.455,44.265,66531.8,9.411765,3.163631,2.002065552,1.698016861,44.275
339,2011-04-21,44.21,44.45,44.12,66747.5,9.411765,3.163631,2.002065552,1.698016861,44.38
340,2011-04-22,44.31,44.31,44.19,66747.5,9.411765,3.163631,2.002065552,1.698016861,44.19
341,2011-04-25,44.197,44.55,44.145,66905.4,9.411765,3.163631,2.002065552,1.698016861,44.455
342,2011-04-26,44.39,44.638,44.29,66661.2,9.411765,3.163631,2.002065552,1.698016861,44.49
343,2011-04-27,44.435,44.502,44.335,67141.3,9.411765,3.163631,2.002065552,1.698016861,44.335
344,2011-04-28,44.32,44.46,44.23,68229.9,9.411765,3.163631,2.002065552,1.698016861,44.31
345,2011-04-29,44.317,44.485,44.195,67892.1,9.411765,3.163631,2.002065552,1.698016861,44.255
346,2011-05-02,44.22,44.38,44.15,68076.4,8.72093,3.568646,2.002065552,1.698016861,44.28
347,2011-05-03,44.27,44.535,44.22,68560.4,8.72093,3.568646,2.002065552,1.698016861,44.48
348,2011-05-04,44.43,44.627,44.36,68520.6,8.72093,3.568646,2.002065552,1.698016861,44.36
349,2011-05-05,44.355,44.77,44.335,67639.9,8.72093,3.568646,2.002065552,1.698016861,44.765
350,2011-05-06,44.73,44.91,44.62,66580.3,8.72093,3.568646,2.002065552,1.698016861,44.73
351,2011-05-09,44.68,44.73,44.59,67124.4,8.72093,3.568646,2.002065552,1.698016861,44.69
352,2011-05-10,44.645,44.805,44.545,67736.7,8.72093,3.568646,2.002065552,1.698016861,44.745
353,2011-05-11,44.71,44.727,44.6,67385,8.72093,3.568646,2.002065552,1.698016861,44.6
354,2011-05-12,44.575,45.005,44.535,67008.9,8.72093,3.568646,2.002065552,1.698016861,44.988
355,2011-05-13,44.895,45.055,44.765,67555.5,8.72093,3.568646,2.002065552,1.698016861,44.865
356,2011-05-16,44.825,45.18,44.745,67766.4,8.72093,3.568646,2.002065552,1.698016861,45.155
357,2011-05-17,45.08,45.14,44.99,66761.7,8.72093,3.568646,2.002065552,1.698016861,45.12
358,2011-05-18,45.045,45.105,44.905,67439.8,8.72093,3.568646,2.002065552,1.698016861,45.065
359,2011-05-19,45.025,45.045,44.895,67147.7,8.72093,3.568646,2.002065552,1.698016861,44.975
360,2011-05-20,44.93,45.025,44.85,67068.8,8.72093,3.568646,2.002065552,1.698016861,44.95
361,2011-05-23,44.905,45.325,44.895,68319.9,8.72093,3.568646,2.002065552,1.698016861,45.23
362,2011-05-24,45.165,45.265,45.105,69043.3,8.72093,3.568646,2.002065552,1.698016861,45.215
363,2011-05-25,45.155,45.433,45.095,69200.2,8.72093,3.568646,2.002065552,1.698016861,45.325
364,2011-05-26,45.245,45.335,45.185,68795.6,8.72093,3.568646,2.002065552,1.698016861,45.305
365,2011-05-27,45.23,45.27,45.14,69237.9,8.72093,3.568646,2.002065552,1.698016861,45.18
366,2011-05-30,45.105,45.143,44.997,69100,8.72093,3.568646,2.002065552,1.698016861,45.085
367,2011-05-31,45.045,45.093,44.925,69211.6,8.72093,3.568646,2.002065552,1.698016861,45.06
368,2011-06-01,45.005,45.005,44.775,68781,8.620689,3.558828,2.002065552,1.698016861,44.845
369,2011-06-02,44.805,44.985,44.805,69008.1,8.620689,3.558828,2.002065552,1.698016861,44.825
370,2011-06-03,44.77,44.93,44.7,68999.7,8.620689,3.558828,2.002065552,1.698016861,44.83
371,2011-06-06,44.745,44.825,44.645,69325.5,8.620689,3.558828,2.002065552,1.698016861,44.755
372,2011-06-07,44.685,44.83,44.575,69022.9,8.620689,3.558828,2.002065552,1.698016861,44.675
373,2011-06-08,44.635,44.755,44.525,68752.8,8.620689,3.558828,2.002065552,1.698016861,44.705
374,2011-06-09,44.655,44.77,44.545,68791.2,8.620689,3.558828,2.002065552,1.698016861,44.735
375,2011-06-10,44.67,44.773,44.55,68395.7,8.620689,3.558828,2.002065552,1.698016861,44.73
376,2011-06-13,44.69,44.92,44.61,68475.2,8.620689,3.558828,2.002065552,1.698016861,44.865
377,2011-06-14,44.789,44.864,44.619,67835.3,8.620689,3.558828,2.002065552,1.698016861,44.746
378,2011-06-15,44.66,44.84,44.55,68496.5,8.620689,3.558828,2.002065552,1.698016861,44.77
379,2011-06-16,44.67,44.97,44.62,68401.5,8.620689,3.558828,2.002065552,1.698016861,44.905
380,2011-06-17,44.85,44.975,44.76,68979.9,8.620689,3.558828,2.002065552,1.698016861,44.8
381,2011-06-20,44.74,45.065,44.63,69480,8.620689,3.558828,2.002065552,1.698016861,45
382,2011-06-21,44.91,44.975,44.78,69284,8.620689,3.558828,2.002065552,1.698016861,44.845
383,2011-06-22,44.76,44.915,44.64,69687.8,8.620689,3.558828,2.002065552,1.698016861,44.895
384,2011-06-23,44.81,45.01,44.66,68466.4,8.620689,3.558828,2.002065552,1.698016861,44.955
385,2011-06-24,44.845,45.025,44.785,68156.2,8.620689,3.558828,2.002065552,1.698016861,44.995
386,2011-06-27,44.91,45.15,44.82,67462.4,8.620689,3.558828,2.002065552,1.698016861,45.035
387,2011-06-28,44.96,45.075,44.85,67515,8.620689,3.558828,2.002065552,1.698016861,45.04
388,2011-06-29,44.96,45.05,44.75,67480.6,8.620689,3.558828,2.002065552,1.698016861,44.865
389,2011-06-30,44.79,44.79,44.55,67299.6,8.620689,3.558828,2.002065552,1.698016861,44.7
390,2011-07-01,44.66,44.665,44.5,66115.8,8.426967,3.628716,2.002065552,1.698016861,44.63
391,2011-07-04,44.55,44.55,44.34,66422.8,8.426967,3.628716,2.002065552,1.698016861,44.43
392,2011-07-05,44.432,44.545,44.35,67036.4,8.426967,3.628716,2.002065552,1.698016861,44.43
393,2011-07-06,44.402,44.505,44.335,67932.1,8.426967,3.628716,2.002065552,1.698016861,44.48
394,2011-07-07,44.42,44.462,44.28,67866.8,8.426967,3.628716,2.002065552,1.698016861,44.28
395,2011-07-08,44.25,44.42,44.2,68334.7,8.426967,3.628716,2.002065552,1.698016861,44.38
396,2011-07-11,44.345,44.498,44.295,69196.4,8.426967,3.628716,2.002065552,1.698016861,44.485
397,2011-07-12,44.45,44.77,44.4,69315.1,8.426967,3.628716,2.002065552,1.698016861,44.705
398,2011-07-13,44.585,44.63,44.515,70305,8.426967,3.628716,2.002065552,1.698016861,44.525
399,2011-07-14,44.44,44.57,44.43,70777.3,8.426967,3.628716,2.002065552,1.698016861,44.505
400,2011-07-15,44.455,44.59,44.405,70645.3,8.426967,3.628716,2.002065552,1.698016861,44.515
401,2011-07-18,44.44,44.67,44.39,71267.4,8.426967,3.628716,2.002065552,1.698016861,44.57
402,2011-07-19,44.51,44.605,44.44,71236.5,8.426967,3.628716,2.002065552,1.698016861,44.495
403,2011-07-20,44.425,44.505,44.365,70497.7,8.426967,3.628716,2.002065552,1.698016861,44.45
404,2011-07-21,44.405,44.532,44.335,71252.5,8.426967,3.628716,2.002065552,1.698016861,44.405
405,2011-07-22,44.36,44.417,44.27,71056.7,8.426967,3.628716,2.002065552,1.698016861,44.35
406,2011-07-25,44.275,44.442,44.245,71639.4,8.426967,3.628716,2.002065552,1.698016861,44.4
407,2011-07-26,44.345,44.345,44.085,71251.3,8.426967,3.628716,2.002065552,1.698016861,44.18
408,2011-07-27,44.125,44.175,43.855,71638.1,8.426967,3.628716,2.002065552,1.698016861,44.085
409,2011-07-28,44.025,44.177,43.985,71123.1,8.426967,3.628716,2.002065552,1.698016861,44.08
410,2011-07-29,44.02,44.25,43.96,71963.4,8.426967,3.628716,2.002065552,1.698016861,44.21
411,2011-08-01,44.105,44.108,43.995,71541.8,8.988764,3.771208,2.002065552,1.698016861,44.07
412,2011-08-02,44.01,44.34,43.97,72511.4,8.988764,3.771208,2.002065552,1.698016861,44.24
413,2011-08-03,44.185,44.41,44.155,73972.8,8.988764,3.771208,2.002065552,1.698016861,44.315
414,2011-08-04,44.245,44.58,44.165,74813.3,8.988764,3.771208,2.002065552,1.698016861,44.545
415,2011-08-05,44.46,44.855,44.43,74204.2,8.988764,3.771208,2.002065552,1.698016861,44.72
416,2011-08-08,44.645,45.065,44.575,76134.2,8.988764,3.771208,2.002065552,1.698016861,44.97
417,2011-08-09,44.905,45.395,44.905,78484.6,8.988764,3.771208,2.002065552,1.698016861,45.21
418,2011-08-10,45.105,45.355,44.95,80191.8,8.988764,3.771208,2.002065552,1.698016861,45.255
419,2011-08-11,45.175,45.455,45.165,79930.4,8.988764,3.771208,2.002065552,1.698016861,45.415
420,2011-08-12,45.32,45.46,45.19,78718.9,8.988764,3.771208,2.002065552,1.698016861,45.4
421,2011-08-15,45.295,45.346,45.185,78854.9,8.988764,3.771208,2.002065552,1.698016861,45.345
422,2011-08-16,45.245,45.39,45.105,80898.8,8.988764,3.771208,2.002065552,1.698016861,45.385
423,2011-08-17,45.255,45.46,45.135,81283.9,8.988764,3.771208,2.002065552,1.698016861,45.41
424,2011-08-18,45.305,45.752,45.235,83438.9,8.988764,3.771208,2.002065552,1.698016861,45.745
